center,emb_0,emb_1,emb_2,emb_3,emb_4,emb_5,emb_6,emb_7
IND250609AAA,4.7618384,0.0,2.7939177,0.0,4.6800475,0.0,0.0,4.462557
IND421302AAG,9.653695,0.0,3.013162,0.0,0.6928913,0.0,0.0,6.1917915
IND431514AAA,3.1879864,0.0,2.59811,0.0,3.119625,0.6071681,0.0,2.8358476
IND848114AAA,3.3023434,0.0,2.5881753,0.0,3.488927,0.0,0.0,3.19446
IND382345AAA,3.7938666,0.0,2.19157,0.0,3.4148765,0.0,0.0,3.3847666
IND508248AAB,3.3031614,0.0,2.8149247,0.0,3.2585542,0.5114894,0.0,3.0131514
IND416602AAC,3.6389582,0.0,2.7763352,0.0,4.224885,0.0,0.0,3.7095933
IND305601AAC,2.2893503,0.0,1.7768556,0.0,2.3341715,0.0,0.0,2.2049346
IND276140AAA,3.2131238,0.0,2.6961353,0.0,3.3109298,0.4674815,0.0,2.8539808
IND424006AAA,21.162233,0.0,16.501766,2.5112066,17.53198,6.031667,0.0,17.5788
IND125033AAA,3.4568784,0.0,1.9914788,0.0,3.1303194,0.0,0.0,3.2811296
IND384205AAA,3.8126183,0.0,2.29117,0.0,2.0985456,0.0,0.0,3.1178906
IND243301AAB,1.5094604,0.0,0.819481,0.0,1.1700984,0.0,0.0,1.3976223
IND805110AAD,3.40831,0.0,2.8056164,0.0,3.4064817,0.6720046,0.0,3.023576
IND602024AAA,4.2294126,0.0,3.2738137,0.0,3.8705218,0.49638,0.0,3.7103984
IND533201AAA,3.7059505,0.0,2.9435217,0.0,3.4513922,0.0,0.0,3.5067399
IND576201AAA,3.472369,0.0,2.935257,0.0,3.4672844,0.39986634,0.0,3.2013361
IND122001AAD,4.7316084,0.0,3.9116342,0.0,4.7643247,1.0183986,0.0,4.258109
IND403401AAA,3.086386,0.0,2.5803628,0.0,3.4089468,0.0,0.0,3.0009692
IND211013AAA,6.787857,0.0,6.0925503,0.0,7.664853,0.6176879,0.0,6.2563686
IND210301AAA,3.2175398,0.0,2.7509885,0.19013964,3.304385,1.0083821,0.0,2.9268787
IND232104AAB,4.783191,0.0,4.071457,0.0,4.762577,0.0,0.0,3.8586085
IND401602AAA,2.8315747,0.0,2.7853634,0.0,3.33099,0.0,0.0,2.4155324
IND673305AAA,6.671669,0.0,5.608704,0.33361083,6.5604606,1.9858655,0.0,5.913183
IND700065AAA,4.0888057,0.0,2.6125085,0.0,3.7778268,0.0,0.0,3.9382527
IND496001AAA,3.1538525,0.0,2.7282069,0.5248049,3.0986254,1.1485721,0.0,2.8742244
IND758001AAA,3.2283685,0.0,2.7676697,0.0,3.0032918,0.0,0.0,3.079234
IND302006AAC,3.465665,0.0,2.5954247,0.0,3.6146772,0.0,0.0,3.3560889
IND495004AAA,0.21223925,0.0,0.116647966,0.0,0.13938591,0.0,0.0,0.14836884
IND500010AAB,5.3755608,0.0,2.3001301,0.0,4.247403,0.0,0.0,4.5147014
IND631003AAA,4.132074,0.0,2.992878,0.0,4.173473,0.0,0.0,3.9530785
IND673639AAA,2.70027,0.0,2.5075889,0.0,2.891658,0.6084533,0.0,2.5725634
IND000000AFG,0.40134233,0.0,0.12413762,0.0,0.28788173,0.0,0.0,0.26347813
IND110037AAK,4.0422406,0.0,0.028863765,0.0,2.9294326,0.0,0.0,3.0037858
IND501218AAC,7.8051763,0.0,6.571407,0.8208718,7.7469926,2.9314094,0.0,6.8907332
IND226024AAA,3.825803,0.0,3.3546817,0.5530113,3.8039215,1.3939105,0.0,3.5347424
IND787057AAA,4.1374907,0.0,3.3728592,0.0,4.069881,0.9116544,0.0,3.664993
IND305901AAA,3.2656574,0.0,2.4806108,0.0,3.0811214,0.0,0.0,2.951191
IND768028AAA,4.3226447,0.0,3.48333,0.0,4.1476836,0.90353584,0.0,3.870476
IND415709AAA,4.0420566,0.0,3.0194128,0.0,3.5416775,0.31843856,0.0,3.5475295
IND174101AAB,0.6100732,0.0,0.0,0.0,0.0,0.0,0.0,0.35259542
IND786190AAA,3.6692235,0.0,2.9648523,0.0,3.409148,0.0,0.0,3.408279
IND621211AAA,0.19319925,0.0,0.11494533,0.0,0.21435755,0.0,0.0,0.14454713
IND643217AAA,2.7781775,0.0,2.3362684,0.0,2.8874142,0.0,0.0,2.7148354
IND671323AAD,2.71093,0.0,2.125782,0.0,2.7621453,0.0,0.0,2.5976849
IND124507AAA,3.1339588,0.0,1.9471523,0.0,2.8129108,0.0,0.0,3.0191581
IND484661AAE,2.8951495,0.0,2.2909477,0.0,2.8482206,0.0,0.0,2.6271553
IND521185AAA,3.2964957,0.0,2.4504375,0.0,3.0118356,0.0,0.0,3.105775
IND211002AAB,14.511656,0.0,11.872448,1.5899619,13.2046585,4.471308,0.0,12.4537525
IND581334AAA,2.9128435,0.0,1.9998091,0.0,2.1851137,0.0,0.0,2.5111885
IND302023AAA,3.9445176,0.0,3.143692,0.0,4.321655,0.0,0.0,3.85231
IND577598AAB,2.9509528,0.0,2.3280153,0.0,2.844798,0.18773457,0.0,2.707413
IND400706AAA,7.7307234,0.0,6.3619285,0.0,7.6428022,1.3839873,0.0,6.9864726
IND461111AAA,6.9421573,0.0,5.668678,0.8640847,6.558242,2.539667,0.0,5.955175
IND603301AAA,2.217824,0.0,1.7584577,0.0,2.3346658,0.0,0.0,2.1523578
IND466116AAA,2.8423026,0.0,2.0043745,0.0,2.7423599,0.0,0.0,2.7468123
IND307001AAA,2.2989836,0.0,1.8322531,0.0,2.183469,0.16210899,0.0,2.0851872
IND306001AAA,2.7802057,0.0,2.4246168,0.0,3.0062852,0.7261403,0.0,2.5808828
IND731204AAB,4.2952456,0.0,3.5409,0.0,4.295247,0.9695495,0.0,3.8295245
IND390022AAA,5.063629,0.0,3.346503,0.0,4.1446204,0.0,0.0,4.8025155
IND416510AAA,20.547724,0.0,16.830404,3.8638144,18.95372,8.309948,0.0,17.550383
IND312001AAA,3.1097486,0.0,2.3767307,0.0,2.7601273,0.0,0.0,2.802651
IND440014AAA,5.878498,0.0,4.97066,1.3208447,5.620124,2.448566,0.0,5.1701136
IND791109AAA,0.12974693,0.0,0.15382323,0.0,0.22016996,0.0,0.0,0.14235565
IND509203AAA,2.4698067,0.0,1.9947706,0.0,2.4118927,0.22112271,0.0,2.239153
IND400072AAJ,4.3570104,0.0,3.0677207,0.0,4.6332293,0.0,0.0,4.360277
IND670645AAB,4.20313,0.0,3.5812075,0.0,4.2164145,0.8179837,0.0,3.816343
IND274304AAA,3.683718,0.0,3.2389226,0.0,3.923901,0.43726024,0.0,3.4265444
IND342902A1B,2.7230642,0.0,2.2458422,0.0,2.891578,0.0,0.0,2.724434
IND680012AAA,2.6208816,0.0,1.7534853,0.0,2.2875993,0.0,0.0,2.408857
IND732103AAB,6.146153,0.0,4.796506,0.0,5.465785,0.0,0.0,5.584534
IND824101AAA,3.2047403,0.0,2.5312119,0.0,3.1150825,0.0,0.0,2.988126
IND560043AAC,3.152857,0.0,2.0635867,0.0,2.5893714,0.0,0.0,3.0977275
IND571430AAA,3.398091,0.0,2.8604457,0.0,3.4520879,0.23112264,0.0,3.1595738
IND828401AAB,1.5195489,0.0,1.0074322,0.0,1.7178068,0.0,0.0,1.5799454
IND370001AAA,6.4085,0.0,5.0639715,0.0,5.8242326,1.2664754,0.0,5.463183
IND250221AAA,0.19707355,0.0,0.25808275,0.0,0.37839222,0.0,0.0,0.09312878
IND802119AAA,4.2195964,0.0,3.4511495,0.0,4.128876,0.98683953,0.0,3.7530754
IND380015AAB,3.9661815,0.0,2.337818,0.0,3.588881,0.0,0.0,3.5499828
IND335703AAA,1.8688099,0.0,1.3800076,0.0,1.7444514,0.0,0.0,1.7555866
IND625218AAA,2.5171082,0.0,1.9747039,0.0,2.3575084,0.14026523,0.0,2.2929163
IND425406AAA,3.836108,0.0,2.7274666,0.0,3.1478634,0.0,0.0,3.3720682
IND202001AAC,0.17022558,0.0,0.20513517,0.0,0.25652754,0.0,0.0,0.09066974
IND263645AAA,2.3904223,0.0,1.9412515,0.0,2.217481,0.0,0.0,2.3277192
IND414203AAB,2.836334,0.0,2.3155127,0.0,2.8492465,0.19317174,0.0,2.6041906
IND481001AAA,3.3125656,0.0,2.8584754,0.5714325,3.2433474,1.2285442,0.0,3.0074103
IND756019AAA,4.116937,0.0,2.80266,0.0,2.8732479,0.0,0.0,3.3310378
IND582209AAA,2.9963129,0.0,2.409558,0.0,2.917089,0.3548378,0.0,2.7206438
IND382430AAB,6.09802,0.0,3.2966447,0.0,2.1375039,0.0,0.0,4.6156154
IND509358AAA,2.8606133,0.0,1.5328231,0.0,2.3308551,0.0,0.0,2.6389854
IND452001AAC,3.8721993,0.0,3.3457706,0.0,4.0069056,0.0,0.0,3.5377135
IND508207AAB,3.0426896,0.0,2.201243,0.0,2.5880058,0.0,0.0,2.8510525
IND573142AAA,2.8588297,0.0,2.6053262,0.0,2.9674633,0.0,0.0,2.8151238
IND124141AAA,4.2888722,0.0,1.9690801,0.0,3.8244035,0.0,0.0,3.8318067
IND121004AAA,2.6442611,0.0,1.8608289,0.0,2.7655752,0.0,0.0,2.6490557
IND495671AAA,3.664912,0.0,3.1486576,0.6698614,3.563699,1.3988441,0.0,3.3045373
IND535558AAA,3.2913055,0.0,2.6867456,0.0,3.2073905,0.666169,0.0,2.9284186
IND250002AAC,10.592071,0.0,8.008159,0.0,10.477182,0.0,0.0,9.832473
IND305001AAC,4.3079753,0.0,3.2354748,0.0,3.3288815,0.0,0.0,3.8277762
IND695101AAB,3.0644448,0.0,2.321347,0.0,2.669236,0.0,0.0,2.7513406
IND788806AAA,4.2655544,0.0,3.4777613,0.0,4.1566105,0.13086468,0.0,3.855199
IND591123AAC,3.0558631,0.0,2.2715847,0.0,2.9977188,0.0,0.0,2.905236
IND522647AAA,2.6686842,0.0,2.1216338,0.0,2.5581453,0.20549926,0.0,2.4276893
IND614602AAA,0.20511691,0.0,0.09541146,0.0,0.2070064,0.0,0.0,0.1612688
IND631102AAA,2.3416765,0.0,1.5219165,0.0,2.5276043,0.0,0.0,2.3767316
IND732123AAC,3.5513616,0.0,3.1330569,0.0,3.7057326,0.0057752654,0.0,3.3971026
IND451666AAA,0.12798607,0.0,0.0,0.0,0.32403666,0.0,0.0,0.23864958
IND802101AAA,3.5448382,0.0,2.7187374,0.0,3.3357232,0.0,0.0,3.1818383
IND144514AAA,3.210632,0.0,2.0425353,0.0,2.6543915,0.0,0.0,2.948523
IND604303AAA,2.239624,0.0,1.8060969,0.0,2.2730713,0.0,0.0,2.0892553
IND785690AAB,5.170661,0.0,4.262761,0.0,5.1531267,1.2716255,0.0,4.6206584
IND272153AAC,4.335494,0.0,3.7015724,0.8664887,4.182954,1.7189778,0.0,3.8705428
IND273304AAA,5.2197337,0.0,4.3578467,0.0,5.2324324,0.6762594,0.0,4.838634
IND641008AAA,4.2025805,0.0,3.1614377,0.0,3.834202,0.0,0.0,3.7529209
IND752030AAA,0.19859788,0.0,0.08344457,0.0,0.18382633,0.0,0.0,0.21095726
IND814101AAB,1.7008631,0.0,1.4508208,0.0,1.8081683,0.0,0.0,1.5854589
IND620020AAA,0.19335207,0.0,0.114692815,0.0,0.21426088,0.0,0.0,0.14475855
IND600008AAA,0.47251886,0.0,0.09070025,0.0,0.06331081,0.0,0.0,0.38149112
IND635207AAA,4.7667375,0.0,3.8385262,0.0,4.617923,0.983402,0.0,4.2896705
IND413501AAA,3.676423,0.0,2.3919742,0.0,3.2070978,0.0,0.0,3.4736297
IND712612AAA,3.900501,0.0,3.2007487,0.0,3.8633244,0.7864227,0.0,3.5030024
IND176001AAB,1.785866,0.0,1.6936798,0.0,2.092369,0.062093936,0.0,1.7839936
IND274304AAB,6.072128,0.0,4.86252,0.07970284,5.59265,1.4106971,0.0,5.2725983
IND343029AAB,2.1465442,0.0,1.7325007,0.0,2.1034448,0.06009286,0.0,1.9651954
IND482002AAA,31.922781,0.0,26.784204,4.9371705,30.475407,13.159422,0.0,27.906672
IND518422AAB,3.0203009,0.0,2.456381,0.0,2.940345,0.52809656,0.0,2.6961262
IND505184AAC,3.1673725,0.0,2.2519991,0.0,2.7582202,0.0,0.0,2.96044
IND175015AAA,3.0228732,0.0,2.5249674,0.0,3.1265528,0.22051123,0.0,2.7347143
IND812002AAA,3.1359637,0.0,2.550945,0.0,3.0476625,0.5881507,0.0,2.7908168
IND473443AAA,3.1325924,0.0,2.6074734,0.0,3.1925974,0.29472026,0.0,2.8717039
IND508377AAB,3.2173877,0.0,1.6211294,0.0,2.746669,0.0,0.0,2.9076066
IND396191AAB,0.90607965,0.0,0.0,0.0,0.095447235,0.0,0.0,0.28110918
IND144040AAA,2.7360938,0.0,2.3648462,0.0,2.8932257,0.0,0.0,2.652024
IND713103AAA,3.5106647,0.0,2.0274851,0.0,3.5206025,0.0,0.0,3.389351
IND731301AAA,4.718884,0.0,4.079853,0.0,4.8531713,0.40854517,0.0,4.424974
IND441904AAB,0.19263187,0.0,0.11588261,0.0,0.21471226,0.0,0.0,0.14375964
IND140501AAA,2.7307355,0.0,1.2673444,0.0,2.5483625,0.0,0.0,2.5950954
IND140001AAA,2.6352448,0.0,2.1371481,0.0,2.5818207,0.30675766,0.0,2.3795836
IND573116AAA,3.709719,0.0,2.570135,0.0,2.9474247,0.0,0.0,3.151255
IND680104AAA,2.7110083,0.0,1.8119099,0.0,2.318761,0.0,0.0,2.4438822
IND147001AAD,3.53975,0.0,2.113472,0.0,2.746074,0.0,0.0,3.2425072
IND232101AAB,37.99278,0.0,31.653816,8.773135,35.471104,16.542526,0.0,32.641724
IND600056AAA,3.4091885,0.0,2.7983525,0.0,3.4498904,0.35164043,0.0,3.1244612
IND401209AAA,3.970725,0.0,3.391362,0.0,4.3138213,0.0,0.0,3.7426198
IND396191AAC,4.7055163,0.0,2.8941514,0.0,3.3810813,0.0,0.0,4.17794
IND431127AAA,3.2129056,0.0,2.6245058,0.0,3.161188,0.6092673,0.0,2.8566349
IND843109AAB,4.240976,0.0,3.2574146,0.0,4.13914,0.0,0.0,4.0398817
IND623526AAA,1.5913908,0.0,1.230522,0.0,1.4826301,0.0,0.0,1.4829934
IND431112AAB,4.4157076,0.0,3.7297623,0.0,4.465582,0.3853292,0.0,4.1310534
IND410206AAA,6.197524,0.0,5.2157903,0.0,6.068101,1.4773977,0.0,5.604403
IND400078AAB,4.3676653,0.0,1.7014314,0.0,3.8826969,0.0,0.0,3.8186104
IND733129AAA,3.0234165,0.0,2.4135497,0.0,3.0542305,0.0,0.0,2.83072
IND751014AAA,0.9928693,0.0,0.0,0.0,0.098765306,0.0,0.0,0.63564205
IND575014AAA,3.8422444,0.0,3.017768,0.0,3.8687246,0.0,0.0,3.6091328
IND274301AAB,3.960737,0.0,3.5526264,0.0,4.263705,0.0,0.0,3.828367
IND396232AAA,4.045322,0.0,3.3580246,0.0,4.1505704,0.11642777,0.0,3.7346585
IND442605AAA,3.4714832,0.0,2.9363148,0.0,3.3330472,0.6011592,0.0,3.1492875
IND785112AAC,3.107566,0.0,2.6827023,0.0,3.3204134,0.0,0.0,2.7257078
IND303901AAA,4.74942,0.0,3.750562,0.0,4.7216125,0.0,0.0,4.4108114
IND209721AAB,3.5100176,0.0,2.8251998,0.0,3.4759717,0.21174222,0.0,3.2341337
IND847404AAB,4.7798924,0.0,4.0108557,0.0,4.9238305,0.0,0.0,4.5245194
IND574104AAA,2.7690604,0.0,2.2582848,0.0,2.7879944,0.19726413,0.0,2.5451932
IND222125AAB,3.2130828,0.0,2.6079187,0.0,3.1681507,0.45476943,0.0,2.8942769
IND841226AAB,3.2876003,0.0,2.7883146,0.0,3.2423775,0.5063174,0.0,2.9794092
IND636705AAB,2.869811,0.0,1.4376563,0.0,2.3289382,0.0,0.0,2.675824
IND110037AAM,8.6951885,0.0,2.9444942,0.0,1.2965223,0.0,0.0,5.8553667
IND395001AAA,3.3558276,0.0,3.077126,0.0,3.994769,0.0,0.0,3.2130535
IND181152AAA,2.66231,0.0,1.6519161,0.0,2.6015966,0.0,0.0,2.7038987
IND509103AAB,6.971665,0.0,5.483604,0.0,6.3743,0.97567075,0.0,6.242332
IND632301AAA,3.2156384,0.0,2.387927,0.0,2.9218297,0.0,0.0,2.8660228
IND335051AAA,1.8160574,0.0,1.3392395,0.0,1.7583019,0.0,0.0,1.7363142
IND000000AFF,4.6815114,0.0,3.825382,0.37532508,4.4951572,1.503324,0.0,4.0175595
IND414502AAA,3.2606864,0.0,2.6493957,0.0,3.1520483,0.6604075,0.0,2.8923323
IND614616AAA,2.117092,0.0,1.6986403,0.0,2.0504286,0.05064168,0.0,1.9369467
IND500018AAA,0.14256974,0.0,0.13788196,0.0,0.2135506,0.0,0.0,0.16247958
IND722101AAC,2.9378607,0.0,2.7254636,0.0,3.3171647,0.0,0.0,2.9772966
IND845438AAA,3.367317,0.0,2.8163729,0.0,3.5771825,0.0,0.0,3.3099868
IND574216AAA,4.0222034,0.0,2.6493018,0.0,3.6247258,0.0,0.0,3.8014011
IND507002AAA,5.3440237,0.0,3.3588784,0.0,3.2306674,0.0,0.0,4.2567005
IND600110AAA,4.1687293,0.0,2.8246953,0.0,3.8613122,0.0,0.0,3.9141512
IND134109AAA,1.0776765,0.0,0.0,0.0,0.032291584,0.0,0.0,0.35634837
IND641006AAD,0.13673264,0.0,0.0,0.0,0.27761704,0.0,0.0,0.19094583
IND160003AAA,3.952098,0.0,1.0821818,0.0,3.0120049,0.0,0.0,3.3014503
IND360510AAB,2.7775366,0.0,2.2289867,0.0,2.6326358,0.42516857,0.0,2.4843087
IND207247AAB,3.8024614,0.0,3.3639886,0.0,4.088305,0.40270114,0.0,3.5524347
IND577116AAA,2.4601502,0.0,2.22346,0.0,2.5835354,0.0,0.0,2.484553
IND000000AAS,3.774253,0.0,3.065096,0.03801793,3.6193373,0.938257,0.0,3.3126118
IND639001AAA,0.12923367,0.0,0.14362016,0.0,0.345314,0.0,0.0,0.12666959
IND152116AAA,2.343098,0.0,1.6907848,0.0,2.4106722,0.0,0.0,2.3016546
IND508213AAB,2.825121,0.0,2.2282677,0.0,2.880058,0.0,0.0,2.69158
IND385535AAA,3.2730014,0.0,2.4789956,0.0,3.1627443,0.0,0.0,3.070946
IND781001AAA,0.46398383,0.0,0.0,0.0,0.17100924,0.0,0.0,0.28525576
IND638052AAA,3.0707185,0.0,2.6668046,0.0,3.3131459,0.8443138,0.0,2.8272097
IND211010AAB,0.27498662,0.0,0.22135277,0.0,0.21952394,0.0,0.0,0.20558867
IND400102AAC,4.4308243,0.0,2.654455,0.0,4.0104957,0.0,0.0,4.138481
IND624202AAA,1.2959013,0.0,0.99616224,0.0,1.2261595,0.0,0.0,1.2307442
IND173220AAA,5.2889414,0.0,4.0573974,0.0,4.7808976,0.75582206,0.0,4.6598296
IND243503AAB,4.887131,0.0,4.076672,0.0,4.7882624,0.41540635,0.0,4.578389
IND110024AAA,4.5932193,0.0,2.6141555,0.0,4.3686867,0.0,0.0,4.399452
IND733201AAA,0.18326944,0.0,0.1313492,0.0,0.22058016,0.0,0.0,0.13077357
IND584123AAA,2.490221,0.0,1.9794335,0.0,2.4460073,0.062022142,0.0,2.2917435
IND000000ACO,2.242297,0.0,1.9977505,0.0,2.5284433,0.42836517,0.0,2.1402192
IND403702AAA,2.9912896,0.0,2.1181479,0.0,2.7483714,0.0,0.0,2.7561636
IND713128AAB,4.1526484,0.0,3.2828865,0.0,3.8825626,0.58599776,0.0,3.558921
IND331001A1C,3.7365234,0.0,3.2078211,0.6887304,3.6286244,1.4319488,0.0,3.3652413
IND504251AAA,3.3713298,0.0,2.434614,0.0,2.9381125,0.0,0.0,3.1201065
IND262501AAA,3.037674,0.0,2.5414736,0.0,3.1425657,0.0,0.0,2.9555688
IND713145AAB,3.6019928,0.0,2.3619468,0.0,3.2372813,0.0,0.0,3.3856637
IND803212AAB,3.8505297,0.0,3.2984478,0.17488615,4.0293975,1.2617071,0.0,3.4648833
IND209801AAA,3.874343,0.0,2.6122544,0.0,4.2171288,0.0,0.0,3.900769
IND491001AAA,0.20849612,0.0,0.09055922,0.0,0.2047159,0.0,0.0,0.16449073
IND331701AAA,2.4303758,0.0,2.2109258,0.0,2.8980937,0.0,0.0,2.3720179
IND490023AAA,19.648829,0.0,16.335728,4.5079966,18.488556,8.608175,0.0,16.849659
IND400102AAB,4.221936,0.0,1.4849738,0.0,3.517185,0.0,0.0,3.6649196
IND690537AAA,0.18013647,0.0,0.13654646,0.0,0.22276023,0.0,0.0,0.12656656
IND244715AAA,2.5098314,0.0,1.8197726,0.0,2.2662466,0.0,0.0,2.3854766
IND140603AAA,2.8984637,0.0,0.2431682,0.0,2.1440823,0.0,0.0,2.2599938
IND210501AAB,0.0605017,0.0,0.0,0.0,0.39980596,0.0,0.0,0.21592566
IND535501AAB,2.7174761,0.0,1.9213845,0.0,2.331519,0.0,0.0,2.4081895
IND211011AAA,6.537519,0.0,5.57779,0.0,6.85804,1.2795988,0.0,5.8522215
IND563116AAA,2.8517072,0.0,2.462044,0.0,3.053401,0.0,0.0,2.7961624
IND571105AAA,0.30177945,0.0,0.096522965,0.0,0.14106193,0.0,0.0,0.10194252
IND530012AAC,0.7814692,0.0,0.0,0.0,0.0,0.0,0.0,0.3625519
IND246444AAB,2.0530627,0.0,1.5929289,0.0,1.9232644,0.0,0.0,1.9009469
IND741165AAB,4.673086,0.0,3.8760035,0.0,4.751647,0.92028695,0.0,4.183214
IND560060AAB,2.7902775,0.0,1.3207074,0.0,2.3662393,0.0,0.0,2.695183
IND363330AAB,2.1929004,0.0,1.8106279,0.0,2.314422,0.0,0.0,2.06864
IND636016AAA,0.4515969,0.0,0.00926546,0.0,0.039937668,0.0,0.0,0.257124
IND700144AAA,3.4616683,0.0,2.8838189,0.0,3.5750024,0.32283568,0.0,3.1870182
IND226004AAC,3.1153626,0.0,1.4475332,0.0,3.0650074,0.0,0.0,2.8319016
IND560048AAB,3.3889158,0.0,2.3657389,0.0,3.123107,0.0,0.0,3.4244266
IND341303AAA,2.3961926,0.0,2.0338643,0.0,2.4010336,0.0,0.0,2.2630403
IND848101AAA,4.3097043,0.0,3.6794612,0.0,4.5528665,0.0,0.0,4.1412663
IND560027AAA,0.24711676,0.0,0.10668085,0.0,0.13420272,0.0,0.0,0.17450641
IND508206AAA,3.330716,0.0,2.4579108,0.0,2.7802892,0.0,0.0,3.0634964
IND535591AAA,2.6236746,0.0,2.1472478,0.0,2.6080332,0.3039919,0.0,2.3711438
IND517501AAB,3.5674183,0.0,2.8438115,0.0,3.2217202,0.35003257,0.0,3.1130943
IND815351AAA,5.166218,0.0,4.1542783,0.0,5.0636687,0.51605743,0.0,4.7222414
IND205001AAB,4.259376,0.0,2.725584,0.0,3.0480034,0.0,0.0,3.6738198
IND756032AAA,2.502135,0.0,1.3726653,0.0,2.5636172,0.0,0.0,2.4815671
IND784176AAA,4.0128145,0.0,2.8028421,0.0,3.871454,0.0,0.0,3.805723
IND380021AAA,0.815439,0.0,0.0,0.0,0.056405477,0.0,0.0,0.42153463
IND643231AAA,3.8504937,0.0,2.9946573,0.0,3.7889202,0.0,0.0,3.6011107
IND411033AAB,0.20166118,0.0,0.34341803,0.0,0.33770186,0.0,0.0,0.04644025
IND632006AAA,4.508491,0.0,2.8016183,0.0,3.3432255,0.0,0.0,4.1452117
IND152101AAA,1.864028,0.0,1.2996794,0.0,1.9628824,0.0,0.0,1.8788227
IND388220AAA,2.90155,0.0,2.3966718,0.0,2.8985596,0.0,0.0,2.7758627
IND571602AAA,3.6885378,0.0,3.2389534,0.0,4.2368584,0.0,0.0,3.5761447
IND781018AAB,7.290165,0.0,3.7194605,0.0,2.720106,0.0,0.0,5.27242
IND585401AAA,2.7869446,0.0,2.2815263,0.0,2.771351,0.38443452,0.0,2.5067637
IND754202AAA,4.185376,0.0,3.0970266,0.0,3.942829,0.0,0.0,3.8976605
IND121004AAC,2.7887645,0.0,1.9773864,0.0,2.9022667,0.0,0.0,2.7803657
IND583227AAA,3.359739,0.0,2.4991126,0.0,2.955941,0.044934206,0.0,2.9541636
IND501359AAF,5.7816195,0.0,5.025573,0.8509676,5.6519103,1.9330282,0.0,5.185839
IND628801AAA,2.586435,0.0,2.0476427,0.0,2.564061,0.0,0.0,2.4035084
IND273155AAA,3.7801163,0.0,2.8048568,0.0,3.4574034,0.0,0.0,3.4002578
IND176001AAA,2.4216292,0.0,2.224135,0.0,2.7269845,0.42941612,0.0,2.3321233
IND814112AAA,2.61355,0.0,2.1444347,0.0,2.4836836,0.0,0.0,2.5463302
IND261001AAA,4.0121546,0.0,3.2706234,0.35940713,3.7676811,1.2188609,0.0,3.4746702
IND811105AAA,2.852722,0.0,2.2972567,0.037530787,2.6603422,0.6135385,0.0,2.4927483
IND322201AAA,3.8290277,0.0,2.8549917,0.0,3.5351596,0.0,0.0,3.4524329
IND493445AAB,2.407359,0.0,2.4485373,0.0,2.9211535,0.0,0.0,1.9962517
IND322230AAA,2.1810806,0.0,1.7394524,0.0,2.14484,0.0,0.0,2.021422
IND700136AAG,0.16501512,0.0,0.20639917,0.0,0.22008756,0.0,0.0,0.15829748
IND785621AAA,2.6038725,0.0,2.121194,0.0,3.0253165,0.0,0.0,2.7384555
IND504215AAA,5.577803,0.0,4.0909247,0.0,4.943371,0.11898952,0.0,4.984776
IND852131AAA,3.6267884,0.0,2.814448,0.0,3.4575455,0.0,0.0,3.395416
IND141115AAA,2.907029,0.0,2.2356484,0.0,2.8223448,0.0,0.0,2.8265388
IND757041AAA,2.602668,0.0,1.9574472,0.0,2.3289301,0.0,0.0,2.4051688
IND721501AAC,2.9942346,0.0,2.161734,0.0,2.6905856,0.0,0.0,2.6949718
IND231001AAA,2.28031,0.0,2.0834844,0.0,2.657643,0.32208693,0.0,2.1715972
IND742226AAA,2.4713929,0.0,1.8077133,0.0,2.4081864,0.0,0.0,2.3106372
IND788026AAC,8.352547,0.0,6.6066136,0.0,7.362376,1.1963856,0.0,7.266651
IND506143AAA,3.1042628,0.0,2.5076644,0.0,3.1034029,0.20436132,0.0,2.8624592
IND505302AAB,2.9459465,0.0,1.8660245,0.0,2.1367457,0.0,0.0,2.6063387
IND301019AAA,0.3292308,0.0,0.022478797,0.0,0.08986687,0.0,0.0,0.20615804
IND275303AAA,6.2733145,0.0,5.1123896,0.40150744,6.0340796,2.0313203,0.0,5.438106
IND733124AAA,2.7836442,0.0,2.6838188,0.0,3.2476242,0.3438064,0.0,2.654482
IND203390AAA,2.409722,0.0,1.888402,0.0,2.3297985,0.0,0.0,2.3297248
IND852201AAA,5.736525,0.0,4.4543614,0.0,5.108464,0.0,0.0,5.146953
IND410209AAA,3.2859526,0.0,2.797763,0.0,3.6360888,0.0,0.0,3.2076206
IND142001AAB,3.2262216,0.0,1.7414179,0.0,2.7470195,0.0,0.0,3.0668848
IND502220AAC,3.628855,0.0,2.0230515,0.0,3.2565973,0.0,0.0,3.3537812
IND457226AAA,1.9841583,0.0,1.0949535,0.0,1.7613695,0.0,0.0,1.8774418
IND470117AAA,3.5360932,0.0,2.9959967,0.0,3.5255768,0.4241209,0.0,3.2621205
IND476111AAA,3.844073,0.0,2.9373937,0.0,3.4130595,0.0,0.0,3.464566
IND764073AAA,2.3917818,0.0,2.230499,0.0,2.7593727,0.38750616,0.0,2.3165262
IND360530AAB,2.2729242,0.0,1.8072065,0.0,2.3098571,0.0,0.0,2.1400282
IND272155AAA,0.22809283,0.0,0.115618415,0.0,0.29086766,0.0,0.0,0.18577534
IND533106AAA,4.58021,0.0,2.6771598,0.0,2.4133759,0.0,0.0,3.8546727
IND000000AAL,4.816558,0.0,2.4365878,0.0,4.087702,0.0,0.0,4.2738805
IND203001AAA,0.16313642,0.0,0.27105406,0.0,0.30733335,0.0,0.0,0.047971822
