source_center,destination_center,source_name,destination_name,median_factor,total_trips,median_osrm_dist_km,pct_delayed,is_sparse,is_chronically_delayed
IND721501AAC,IND721306AAA,AmaDubi_Bulabeda_D (West Bengal),Kharagpur_DC (West Bengal),1.9090909090909087,1,98.5015,1.0,True,True
IND302022AAD,IND000000ACB,Jaipur_RIICO_L (Rajasthan),Gurgaon_Bilaspur_HB (Haryana),1.9090909090909087,7,222.3819,1.0,False,True
IND732204AAB,IND732123AAC,Paranpur_Nijgan_D (West Bengal),Chanchal_BargaDPP_D (West Bengal),1.9086509376890501,2,50.2299,1.0,True,True
IND403726AAA,IND581400AAB,Goa_Hub (Goa),Mallapur_ShtDRDPP_D (Karnataka),1.908256880733945,1,115.8,1.0,True,True
IND131028AAB,IND000000ACB,Sonipat_Kundli_H (Haryana),Gurgaon_Bilaspur_HB (Haryana),1.906426400347373,86,89.73310000000001,0.9883720930232558,False,True
IND302014AAA,IND313001AAB,Jaipur_Hub (Rajasthan),Udaipur_Mangri_I (Rajasthan),1.905923344947735,12,404.9376,1.0,False,True
IND000000ACB,IND282002AAD,Gurgaon_Bilaspur_HB (Haryana),,1.905109489051095,9,183.2081,1.0,False,True
IND303901AAA,IND304001AAA,Chaksu_TonkRoad_D (Rajasthan),Tonk_DC (Rajasthan),1.9047619047619049,3,56.5109,1.0,True,True
IND614620AAA,IND630561AAA,Manamelkudi_TmpleSrt_D (Tamil Nadu),Sivaganga_Wardno3_D (Tamil Nadu),1.9044798222880415,16,105.14405,1.0,False,True
IND402109AAA,IND402301AAA,Roha_DataSagr_D (Maharashtra),Mahad_Govndsgr_D (Maharashtra),1.903985507246377,20,63.32465,1.0,False,True
IND848210AAA,IND851127AAA,Rusera_Wardno4_D (Bihar),Manjhaul_Purbari_D (Bihar),1.9038461538461537,16,28.97905,1.0,False,True
IND581334AAA,IND581314AAA,Honnavar_Prbhtngr_D (Karnataka),Ankola_Kakrmath_D (Karnataka),1.9038461538461535,3,55.1553,1.0,True,True
