source_center,destination_center,route_type,tod_bucket,median_factor,trip_count,median_osrm_dist,median_osrm_time,pct_delayed
IND560043AAC,IND562132AAA,Carting,afternoon,2.051190476190476,4,29.81125,40.5,1.0
IND560043AAC,IND562132AAA,Carting,evening,4.878048780487805,1,30.1187,41.0,1.0
IND560048AAB,IND560099AAB,Carting,night,2.310344827586207,3,26.9811,29.0,0.6666666666666666
IND560048AAB,IND560099AAB,Carting,morning,3.0698924731182795,6,27.3288,33.0,1.0
IND560048AAB,IND560099AAB,Carting,evening,1.1901340996168583,10,27.1126,33.5,0.5
IND560048AAB,IND562132AAA,Carting,night,2.1280193236714977,2,36.234399999999994,45.5,1.0
IND560048AAB,IND562132AAA,Carting,morning,2.8930419781483616,4,36.5822,46.0,1.0
IND560048AAB,IND562132AAA,Carting,afternoon,1.3958333333333333,3,37.2925,46.0,1.0
IND560048AAB,IND562132AAA,Carting,evening,3.0691489361702127,2,37.12425,46.5,1.0
IND560058AAB,IND560060AAB,Carting,night,1.588235294117647,15,16.8688,17.0,1.0
IND560058AAB,IND560060AAB,Carting,afternoon,1.3125,1,16.871,16.0,1.0
IND560058AAB,IND560060AAB,Carting,evening,1.188235294117647,16,16.876399999999997,17.0,0.4375
IND560058AAB,IND560099AAB,Carting,morning,1.868421052631579,9,38.151900000000005,37.0,1.0
IND560058AAB,IND560099AAB,Carting,evening,1.2845786963434023,6,39.08925000000001,38.5,0.6666666666666666
IND560058AAB,IND562132AAA,Carting,night,1.6421052631578947,2,12.5655,17.0,1.0
IND560058AAB,IND562132AAA,Carting,morning,1.8636363636363638,2,12.9343,17.0,1.0
IND560058AAB,IND562132AAA,Carting,afternoon,1.5454545454545454,5,14.0655,20.0,1.0
IND560058AAD,IND562132AAA,Carting,night,4.226190476190476,4,15.46565,23.5,1.0
IND560058AAD,IND562132AAA,Carting,morning,1.4782608695652173,11,15.0078,22.0,1.0
IND560058AAD,IND562132AAA,Carting,afternoon,2.159090909090909,12,15.65045,23.0,0.9166666666666666
IND560060AAB,IND560099AAB,Carting,morning,1.296875,8,30.9478,33.0,0.625
IND560060AAB,IND560099AAB,Carting,evening,1.5333333333333334,1,30.6787,30.0,1.0
IND560060AAB,IND562132AAA,Carting,night,1.75,8,24.74635,30.0,1.0
IND560060AAB,IND562132AAA,Carting,morning,1.4482758620689655,3,25.2097,30.0,0.6666666666666666
IND560060AAB,IND562132AAA,Carting,afternoon,1.6206896551724137,5,25.5867,30.0,1.0
IND560064AAD,IND560043AAC,Carting,night,2.6,14,14.24255,15.0,1.0
IND560064AAD,IND560043AAC,Carting,morning,2.3125,13,14.4192,15.0,1.0
IND560064AAD,IND560043AAC,Carting,afternoon,2.625,1,15.0354,16.0,1.0
IND560067AAC,IND562114AAA,Carting,night,2.833333333333333,10,11.970399999999998,10.0,1.0
IND560067AAC,IND562114AAA,Carting,morning,2.7777777777777777,7,12.6328,10.0,1.0
IND560077AAA,IND560099AAB,Carting,night,3.4545454545454546,1,40.1245,44.0,1.0
IND560078AAC,IND560099AAB,Carting,night,3.06280193236715,4,22.1127,23.5,1.0
IND560078AAC,IND560099AAB,Carting,morning,3.857142857142857,3,20.6511,19.0,1.0
IND560078AAC,IND560099AAB,Carting,afternoon,3.0158333333333336,4,23.0764,24.5,1.0
IND560078AAC,IND560099AAB,Carting,evening,3.72,3,23.1166,25.0,1.0
IND560078AAC,IND562132AAA,Carting,night,1.6600221483942414,8,34.6699,42.0,1.0
IND560078AAC,IND562132AAA,Carting,morning,1.3488372093023255,1,35.5366,43.0,1.0
IND560078AAC,IND562132AAA,Carting,afternoon,1.2325581395348837,5,34.8525,43.0,0.8
IND560083AAB,IND560058AAD,Carting,night,1.5806451612903225,1,26.1444,31.0,1.0
IND560083AAB,IND562132AAA,Carting,night,1.3636363636363635,3,41.8107,44.0,1.0
IND560083AAB,IND562132AAA,Carting,morning,1.4,7,41.2037,43.0,0.8571428571428571
IND560083AAB,IND562132AAA,Carting,afternoon,2.1146934460887947,14,41.5286,44.0,1.0
IND560085AAA,IND562132AAA,Carting,night,1.7714285714285714,3,29.7848,38.0,1.0
IND560085AAA,IND562132AAA,Carting,morning,2.636363636363636,1,25.8693,33.0,1.0
IND560099AAB,IND000000ACS,Carting,afternoon,1.5714285714285714,1,19.4741,21.0,1.0
IND560099AAB,IND560002AAA,Carting,night,2.5921052631578947,10,18.59445,20.0,1.0
IND560099AAB,IND560002AAA,Carting,evening,1.0954545454545455,8,19.90005,22.5,0.375
IND560099AAB,IND560043AAC,Carting,night,2.1333333333333333,7,28.6599,32.0,1.0
IND560099AAB,IND560043AAC,Carting,afternoon,1.7923076923076924,8,27.4647,30.0,1.0
IND560099AAB,IND560043AAC,Carting,evening,1.3,9,27.055,30.0,0.6666666666666666
IND560099AAB,IND560048AAB,Carting,night,2.647058823529412,9,26.8443,34.0,1.0
IND560099AAB,IND560048AAB,Carting,afternoon,1.6352785145888595,8,25.9306,30.0,1.0
IND560099AAB,IND560048AAB,Carting,evening,1.128125,8,27.02335,30.0,0.25
IND560099AAB,IND560058AAB,Carting,night,1.6330128205128205,10,32.162400000000005,37.5,1.0
IND560099AAB,IND560058AAB,Carting,afternoon,2.5588235294117645,9,31.6805,36.0,1.0
IND560099AAB,IND560058AAB,Carting,evening,1.1907993966817496,10,32.2657,36.0,0.5
IND560099AAB,IND560060AAB,Carting,night,1.375,9,31.5256,32.0,0.7777777777777778
IND560099AAB,IND560060AAB,Carting,afternoon,2.4516129032258065,3,33.113699999999994,35.0,1.0
IND560099AAB,IND560060AAB,Carting,evening,1.2222222222222223,9,32.7128,34.0,0.6666666666666666
IND560099AAB,IND560078AAC,Carting,night,2.636363636363636,7,20.8076,22.0,1.0
IND560099AAB,IND560078AAC,Carting,afternoon,1.7727272727272727,5,20.2805,22.0,1.0
IND560099AAB,IND560078AAC,Carting,evening,1.2857142857142858,9,20.7314,23.0,0.6666666666666666
IND560099AAB,IND560083AAB,Carting,evening,2.3125,1,16.3424,16.0,1.0
IND560099AAB,IND560085AAA,Carting,night,3.273026315789474,8,18.59475,20.0,1.0
IND560099AAB,IND560085AAA,Carting,evening,1.7559288537549407,4,19.80355,23.5,1.0
IND560099AAB,IND560300AAA,Carting,night,2.639344262295082,15,53.456,58.0,1.0
IND560099AAB,IND560300AAA,Carting,morning,2.526315789473684,23,53.2407,58.0,1.0
IND560099AAB,IND560300AAA,Carting,afternoon,1.6326910074374579,18,53.11555,57.0,1.0
IND560099AAB,IND560300AAA,Carting,evening,1.3333333333333333,25,52.522,56.0,0.8
IND560099AAB,IND562132AAA,Carting,night,1.7968358395989976,10,46.91160000000001,57.0,0.9
IND560099AAB,IND562132AAA,Carting,morning,2.12280701754386,9,46.6521,57.0,1.0
IND560099AAB,IND562132AAA,Carting,afternoon,1.9214901477832513,20,46.2571,56.0,0.95
IND560099AAB,IND562132AAA,Carting,evening,1.4655172413793105,19,46.4863,56.0,0.8947368421052632
IND560099AAB,IND562132AAA,FTL,night,1.3272727272727274,19,46.4553,57.0,0.7894736842105263
IND560099AAB,IND562132AAA,FTL,morning,1.490909090909091,1,46.1776,55.0,1.0
IND560099AAB,IND562132AAA,FTL,evening,1.2407407407407407,5,47.7665,58.0,0.6
IND560099AAB,IND632006AAA,FTL,morning,1.3214285714285714,3,197.5928,166.0,1.0
IND560099AAB,IND632006AAA,FTL,afternoon,1.4705882352941178,3,199.073,170.0,1.0
IND560099AAB,IND632006AAA,FTL,evening,1.5393207282913166,2,198.0029,169.0,1.0
IND560099AAB,IND635001AAA,FTL,night,2.118026603136787,4,71.2072,68.5,1.0
IND560099AAB,IND683511AAA,FTL,night,1.6651270207852191,5,472.0581,433.0,1.0
IND560099AAB,IND683511AAA,FTL,afternoon,1.5237550485520321,8,472.04819999999995,432.0,1.0
IND560099AAB,IND683511AAA,FTL,evening,1.7043879907621249,1,472.5899,433.0,1.0
IND560099AAB,IND683511AAB,FTL,night,1.6412037037037035,1,471.0635,432.0,1.0
IND560300AAA,IND000000ACS,Carting,night,2.4318181818181817,1,41.2743,44.0,1.0
IND560300AAA,IND560002AAA,Carting,evening,1.0909090909090908,13,32.0947,33.0,0.3076923076923077
IND560300AAA,IND560043AAC,Carting,night,1.7419354838709675,9,29.8516,31.0,1.0
IND560300AAA,IND560043AAC,Carting,evening,1.096774193548387,13,30.2425,32.0,0.15384615384615385
IND560300AAA,IND560048AAB,Carting,evening,1.095528455284553,2,37.9599,41.5,0.0
IND560300AAA,IND560058AAB,Carting,night,1.838235294117647,12,31.1798,34.0,0.9166666666666666
IND560300AAA,IND560058AAB,Carting,afternoon,1.393939393939394,1,31.1042,33.0,1.0
IND560300AAA,IND560058AAB,Carting,evening,1.121212121212121,13,32.1085,35.0,0.23076923076923078
IND560300AAA,IND560078AAC,Carting,night,2.821138211382114,8,40.03,41.0,1.0
IND560300AAA,IND560078AAC,Carting,afternoon,2.023809523809524,1,40.0897,42.0,1.0
IND560300AAA,IND560085AAA,Carting,evening,1.4928876244665719,12,36.6518,37.5,1.0
IND560300AAA,IND560099AAB,Carting,night,2.5185185185185186,16,52.875299999999996,55.5,1.0
IND560300AAA,IND560099AAB,Carting,morning,3.170779220779221,10,52.9234,56.0,1.0
IND560300AAA,IND560099AAB,Carting,afternoon,2.8973970944309926,18,53.63465000000001,58.0,1.0
IND560300AAA,IND560099AAB,Carting,evening,1.5517241379310345,17,53.4231,58.0,0.7058823529411765
IND560300AAA,IND562132AAA,Carting,night,2.7254901960784315,15,41.0119,51.0,1.0
IND560300AAA,IND562132AAA,Carting,morning,1.843137254901961,33,40.6066,50.0,1.0
IND560300AAA,IND562132AAA,Carting,afternoon,1.64,13,40.4662,50.0,1.0
IND560300AAA,IND562132AAA,Carting,evening,1.3900000000000001,12,40.42835,50.0,0.9166666666666666
IND560300AAA,IND563101AAB,Carting,evening,1.9661016949152543,5,64.2559,55.0,1.0
IND560300AAA,IND563130AAA,Carting,evening,1.759308510638298,2,56.30395,47.5,1.0
IND560300AAA,IND563131AAB,Carting,evening,1.525,1,80.017,80.0,1.0
IND560300AAB,IND563101AAB,Carting,evening,1.7413793103448276,9,66.9706,58.0,1.0
IND560300AAB,IND563116AAA,Carting,evening,1.8461538461538465,1,102.9923,91.0,1.0
IND560300AAB,IND563130AAA,Carting,evening,1.8917257683215132,6,55.2915,46.0,1.0
IND561202AAB,IND515134AAA,Carting,night,1.8046875,10,65.91329999999999,64.5,1.0
IND561202AAB,IND515134AAA,Carting,morning,2.0153846153846158,1,66.2092,65.0,1.0
IND561203AAB,IND562101AAA,Carting,night,1.52,9,27.8534,26.0,1.0
IND561207AAB,IND562108AAA,Carting,night,1.326086956521739,9,48.016,46.0,0.8888888888888888
IND562101AAA,IND561207AAB,Carting,night,1.1430499325236168,8,40.8754,39.0,0.375
IND562108AAA,IND572101AAA,Carting,night,3.1206896551724137,1,68.88189999999999,58.0,1.0
IND562114AAA,IND560048AAB,Carting,night,5.888888888888889,1,20.0047,18.0,1.0
IND562114AAA,IND560048AAB,Carting,morning,3.076923076923077,7,16.8508,14.0,1.0
IND562114AAA,IND560067AAC,Carting,night,3.4444444444444446,7,11.492299999999998,10.0,1.0
IND562117AAA,IND562132AAA,FTL,night,1.0777777777777775,3,85.7073,90.0,0.3333333333333333
IND562117AAA,IND562132AAA,FTL,morning,1.164835164835165,7,85.3413,90.0,0.42857142857142855
IND562125AAA,IND000000ACS,Carting,night,7.125,1,16.7946,24.0,1.0
IND562132AAA,IND000000ACB,FTL,night,1.854297673783208,10,2072.8289999999997,1528.0,1.0
IND562132AAA,IND000000ACB,FTL,morning,1.8860510805500983,5,2072.2963,1527.0,1.0
IND562132AAA,IND000000ACB,FTL,afternoon,1.7897838899803535,10,2072.35535,1527.0,1.0
IND562132AAA,IND000000ACB,FTL,evening,1.8426556470197473,10,2072.92165,1528.0,1.0
IND562132AAA,IND000000ACS,Carting,morning,2.6333333333333333,1,31.655900000000003,30.0,1.0
IND562132AAA,IND000000ACS,Carting,afternoon,1.9265232974910393,2,28.81415,29.0,1.0
IND562132AAA,IND000000ACS,Carting,evening,1.7037037037037035,3,32.6798,31.0,1.0
IND562132AAA,IND302014AAA,FTL,evening,1.9436310395314789,7,1854.4527,1366.0,1.0
IND562132AAA,IND395023AAA,FTL,evening,1.9502890173410403,1,1188.1769,865.0,1.0
IND562132AAA,IND411033AAA,FTL,morning,1.6819947274154274,8,850.99605,630.0,1.0
IND562132AAA,IND416012AAA,FTL,evening,1.6183087259542543,12,598.2662,437.0,1.0
IND562132AAA,IND421302AAG,FTL,afternoon,1.7945205479452055,1,978.7564,730.0,1.0
IND562132AAA,IND421302AAG,FTL,evening,1.6944157089211487,6,976.59205,726.5,1.0
IND562132AAA,IND462022AAA,FTL,night,2.059108527131783,3,1394.5611,1032.0,1.0
IND562132AAA,IND462022AAA,FTL,morning,1.9679922405431622,4,1393.7224,1031.0,1.0
IND562132AAA,IND501359AAE,FTL,afternoon,1.5811764705882352,1,543.4903,425.0,1.0
IND562132AAA,IND501359AAE,FTL,evening,2.021077283372365,1,545.4424,427.0,1.0
IND562132AAA,IND515004AAA,FTL,morning,1.5469613259668509,9,203.4164,183.0,1.0
IND562132AAA,IND518002AAA,FTL,night,1.534965034965035,11,346.2613,286.0,1.0
IND562132AAA,IND518002AAA,FTL,evening,1.6654929577464788,1,345.25140000000005,284.0,1.0
IND562132AAA,IND560002AAA,Carting,night,3.2457264957264957,8,24.3949,26.5,1.0
IND562132AAA,IND560002AAA,Carting,morning,3.187830687830688,2,24.87355,27.5,1.0
IND562132AAA,IND560002AAA,Carting,afternoon,2.3461538461538463,7,24.8548,27.0,1.0
IND562132AAA,IND560002AAA,Carting,evening,1.4563492063492065,4,25.6691,28.0,0.75
IND562132AAA,IND560043AAC,Carting,night,2.226827094474153,6,28.45355,34.0,1.0
IND562132AAA,IND560043AAC,Carting,morning,1.9393939393939397,1,28.3138,33.0,1.0
IND562132AAA,IND560043AAC,Carting,afternoon,1.7941176470588236,3,29.3024,35.0,1.0
IND562132AAA,IND560043AAC,Carting,evening,1.411764705882353,5,28.4719,34.0,0.8
IND562132AAA,IND560048AAB,Carting,night,2.4375,4,35.5038,40.0,1.0
IND562132AAA,IND560048AAB,Carting,morning,2.710526315789474,1,34.2972,38.0,1.0
IND562132AAA,IND560048AAB,Carting,afternoon,1.925,1,35.4147,40.0,1.0
IND562132AAA,IND560048AAB,Carting,evening,1.5,5,34.9909,39.0,0.8
IND562132AAA,IND560058AAB,Carting,night,2.333333333333333,5,13.8834,17.0,0.8
IND562132AAA,IND560058AAB,Carting,morning,1.8928571428571428,4,14.00385,16.0,1.0
IND562132AAA,IND560058AAB,Carting,afternoon,1.3492063492063493,2,13.3712,16.0,0.5
IND562132AAA,IND560058AAB,Carting,evening,1.2980769230769234,2,14.00235,16.5,0.5
IND562132AAA,IND560058AAD,Carting,night,1.85,13,15.7457,20.0,1.0
IND562132AAA,IND560058AAD,Carting,morning,2.1,15,16.0575,20.0,1.0
IND562132AAA,IND560058AAD,Carting,afternoon,1.3157894736842106,1,15.229,19.0,1.0
IND562132AAA,IND560058AAD,Carting,evening,1.25,13,15.8547,20.0,0.6153846153846154
IND562132AAA,IND560060AAB,Carting,night,2.0,7,25.0305,28.0,1.0
IND562132AAA,IND560060AAB,Carting,morning,1.4074074074074074,1,24.9727,27.0,1.0
IND562132AAA,IND560060AAB,Carting,afternoon,1.6071428571428572,2,25.955150000000003,28.0,1.0
IND562132AAA,IND560060AAB,Carting,evening,1.3620689655172415,6,26.41885,29.0,1.0
IND562132AAA,IND560066AAB,Carting,afternoon,3.069767441860465,1,40.1764,43.0,1.0
IND562132AAA,IND560066AAB,Carting,evening,1.627906976744186,1,39.0973,43.0,1.0
IND562132AAA,IND560078AAC,Carting,night,2.25,10,33.06125,31.0,1.0
IND562132AAA,IND560078AAC,Carting,morning,2.7419354838709675,1,33.232800000000005,31.0,1.0
IND562132AAA,IND560078AAC,Carting,afternoon,2.3870967741935485,3,32.3948,31.0,1.0
IND562132AAA,IND560078AAC,Carting,evening,1.59375,7,32.5463,31.0,1.0
IND562132AAA,IND560083AAB,Carting,night,1.375,13,42.0576,40.0,0.9230769230769231
IND562132AAA,IND560083AAB,Carting,morning,1.625,13,42.0361,40.0,1.0
IND562132AAA,IND560083AAB,Carting,evening,1.5121951219512195,13,41.6342,39.0,1.0
IND562132AAA,IND560085AAA,Carting,night,3.6666666666666665,1,24.8478,27.0,1.0
IND562132AAA,IND560085AAA,Carting,evening,1.9310344827586206,10,31.21895,31.0,1.0
IND562132AAA,IND560099AAB,Carting,night,1.69811320754717,17,50.232800000000005,51.0,1.0
IND562132AAA,IND560099AAB,Carting,morning,1.9375,15,50.4232,51.0,1.0
IND562132AAA,IND560099AAB,Carting,afternoon,1.7025925925925924,14,50.7364,52.0,1.0
IND562132AAA,IND560099AAB,Carting,evening,1.66,17,50.8919,52.0,1.0
IND562132AAA,IND560099AAB,FTL,night,1.5094562647754137,4,51.7393,52.5,1.0
IND562132AAA,IND560099AAB,FTL,morning,1.669811320754717,10,50.1231,50.5,1.0
IND562132AAA,IND560099AAB,FTL,afternoon,1.510204081632653,9,50.6301,49.0,1.0
IND562132AAA,IND560099AAB,FTL,evening,1.422222222222222,14,50.72515,51.5,0.9285714285714286
IND562132AAA,IND560300AAA,Carting,night,2.237244897959184,12,38.132999999999996,48.0,1.0
IND562132AAA,IND560300AAA,Carting,morning,2.0310374149659864,32,38.34965,48.5,1.0
IND562132AAA,IND560300AAA,Carting,afternoon,1.72,23,37.9168,48.0,1.0
IND562132AAA,IND560300AAA,Carting,evening,1.4583333333333333,33,37.7672,48.0,0.9393939393939394
IND562132AAA,IND570020AAA,FTL,afternoon,1.4420289855072463,6,166.91764999999998,137.5,1.0
IND562132AAA,IND570020AAA,FTL,evening,1.6058394160583942,3,166.4726,137.0,1.0
IND562132AAA,IND572101AAA,Carting,evening,1.1929824561403508,3,59.9982,57.0,0.3333333333333333
IND562132AAA,IND573201AAB,FTL,morning,1.481203007518797,9,166.5404,134.0,1.0
IND562132AAA,IND573201AAB,FTL,afternoon,1.553030303030303,7,165.0252,132.0,1.0
IND562132AAA,IND577002AAA,FTL,afternoon,1.5789473684210529,1,248.9406,190.0,1.0
IND562132AAA,IND577501AAA,FTL,evening,1.6887417218543046,1,191.4271,151.0,1.0
IND562132AAA,IND577598AAC,FTL,afternoon,1.6440677966101696,5,146.208,118.0,1.0
IND562132AAA,IND577598AAC,FTL,evening,1.641025641025641,5,145.74970000000002,117.0,1.0
IND562132AAA,IND580028AAA,FTL,afternoon,2.118466898954704,1,387.387,287.0,1.0
IND562132AAA,IND583101AAA,FTL,afternoon,1.4895566181264943,10,292.50020000000006,219.5,1.0
IND562132AAA,IND600056AAB,FTL,night,1.9545454545454544,7,319.423,242.0,1.0
IND562132AAA,IND600056AAB,FTL,morning,1.9938524590163933,2,320.63009999999997,243.0,1.0
IND562132AAA,IND683511AAA,FTL,morning,2.1666666666666665,1,482.7015,426.0,1.0
IND562132AAA,IND683511AAA,FTL,evening,2.4168618266978923,1,484.8937,427.0,1.0
IND562132AAA,IND712311AAA,FTL,morning,2.026258205689278,1,1851.8891,1371.0,1.0
IND562132AAA,IND712311AAA,FTL,afternoon,2.3183995990466695,2,1851.16005,1369.5,1.0
IND562132AAA,IND751002AAB,FTL,morning,2.10592104303827,2,1412.42185,1047.5,1.0
IND562132AAA,IND751002AAB,FTL,afternoon,2.118546845124283,9,1416.9072,1047.0,1.0
IND562132AAA,IND751002AAB,FTL,evening,2.062082139446036,1,1406.5165,1047.0,1.0
IND562159AAA,IND562117AAA,FTL,night,1.9259259259259256,11,28.5816,27.0,1.0
IND563101AAB,IND563125AAB,Carting,night,1.5,1,36.7522,36.0,1.0
IND563101AAB,IND563131AAA,Carting,night,1.565217391304348,11,31.3281,24.0,1.0
IND563116AAA,IND563131AAB,Carting,night,1.9166666666666665,10,18.08325,18.0,1.0
IND563125AAB,IND560300AAA,Carting,night,3.849056603773585,3,59.1122,53.0,1.0
IND563125AAB,IND560300AAB,Carting,night,3.9615384615384617,9,53.9733,48.0,1.0
IND563130AAA,IND563131AAB,Carting,night,1.4308712121212122,8,33.60645,33.0,1.0
IND563131AAA,IND563125AAB,Carting,night,1.837209302325581,11,51.4255,43.0,1.0
IND563131AAB,IND560300AAA,Carting,night,1.4521360759493671,2,84.07585,79.5,1.0
IND563131AAB,IND560300AAA,Carting,morning,2.389610389610389,1,77.0522,77.0,1.0
IND563131AAB,IND560300AAB,Carting,night,1.8753289473684212,2,82.9015,78.0,1.0
IND563131AAB,IND563116AAA,Carting,night,1.8888888888888888,12,18.20205,18.0,1.0
IND570020AAA,IND571301AAA,FTL,night,2.95,7,26.6325,22.0,1.0
IND570020AAA,IND571430AAA,FTL,night,3.46,1,52.2919,50.0,1.0
IND570020AAA,IND571602AAA,FTL,night,2.4411764705882355,9,41.2502,34.0,1.0
IND571104AAA,IND577598AAB,FTL,night,1.947368421052632,11,28.3782,20.0,1.0
IND571105AAA,IND571213AAA,FTL,night,1.721794871794872,8,43.62905,39.0,1.0
IND571111AAB,IND571313AAB,FTL,night,1.7096774193548387,7,33.8642,31.0,1.0
IND571114AAA,IND570020AAA,FTL,morning,4.13499245852187,6,56.81395,52.0,1.0
IND571124AAA,IND570020AAA,FTL,morning,5.096666666666667,8,38.8739,30.0,1.0
IND571213AAA,IND571114AAA,FTL,night,1.5895522388059704,6,73.65189999999998,67.0,1.0
IND571301AAA,IND571111AAB,FTL,night,1.914855072463768,6,34.0262,23.5,1.0
IND571313AAB,IND571440AAA,FTL,night,1.1518375241779497,2,40.710499999999996,45.5,0.5
IND571313AAB,IND571440AAA,FTL,morning,1.3617021276595744,5,41.067800000000005,46.0,1.0
IND571401AAA,IND562160AAB,FTL,night,0.9891304347826086,10,38.14795,47.0,0.0
IND571426AAA,IND571104AAA,FTL,night,1.9112179487179486,10,86.54355,80.0,1.0
IND571430AAA,IND571124AAA,FTL,morning,1.53125,7,33.1114,31.0,1.0
IND571432AAB,IND571426AAA,FTL,night,1.3125,11,40.7991,37.0,0.8181818181818182
IND571438AAB,IND571401AAA,FTL,night,1.274193548387097,8,24.7989,31.0,0.75
IND571440AAA,IND571430AAA,FTL,morning,1.06,7,35.9105,50.0,0.14285714285714285
IND572101AAA,IND561203AAB,Carting,night,2.116279069767442,3,57.2828,43.0,1.0
IND572101AAA,IND561203AAB,Carting,evening,2.0,5,56.794,42.0,1.0
IND572201AAB,IND573201AAB,FTL,night,1.9498039215686274,2,55.7285,50.5,1.0
IND572201AAB,IND577116AAA,FTL,night,1.8653846153846156,1,68.9439,52.0,1.0
IND573103AAA,IND572201AAB,FTL,night,1.8333333333333333,1,26.2228,18.0,1.0
IND573103AAA,IND577116AAA,FTL,night,1.3453919035314383,2,40.8386,35.0,1.0
IND573116AAA,IND571426AAA,FTL,evening,5.586206896551724,1,32.2457,29.0,1.0
IND573116AAA,IND571432AAB,FTL,evening,1.761904761904762,7,59.6781,44.0,1.0
IND573116AAA,IND573142AAA,FTL,night,2.333333333333333,1,53.4551,54.0,1.0
IND573134AAB,IND573201AAB,FTL,night,2.09375,8,44.4516,32.5,1.0
IND573134AAB,IND577101AAA,FTL,night,1.7037037037037035,1,68.3756,54.0,1.0
IND573142AAA,IND573201AAB,FTL,morning,1.868421052631579,11,42.7941,39.0,1.0
IND573201AAB,IND572201AAB,FTL,evening,1.55,4,55.41545,50.0,1.0
IND573201AAB,IND573103AAA,FTL,evening,2.85,3,44.1091,40.0,1.0
IND573201AAB,IND573116AAA,FTL,evening,2.090909090909091,9,39.0488,30.0,1.0
IND573201AAB,IND573134AAB,FTL,evening,1.6774193548387095,3,43.0938,32.0,1.0
IND573201AAB,IND575004AAB,FTL,afternoon,3.274193548387097,7,173.42860000000002,124.0,1.0
IND573201AAB,IND575004AAB,FTL,evening,2.936,7,172.9654,123.0,1.0
IND574104AAA,IND574216AAA,Carting,night,1.9673913043478262,10,54.019149999999996,46.5,1.0
IND574117AAA,IND576101AAA,FTL,night,1.6614906832298137,2,24.751350000000002,22.0,1.0
IND574117AAA,IND576201AAA,FTL,night,3.023809523809524,1,53.204800000000006,42.0,1.0
IND574202AAA,IND574239AAA,FTL,night,1.5620723362658846,6,33.981049999999996,31.0,1.0
IND574211AAA,IND574202AAA,FTL,night,2.473684210526316,5,26.3832,19.0,1.0
IND574211AAA,IND574216AAA,FTL,night,2.892857142857143,1,40.8913,28.0,1.0
IND574216AAA,IND562132AAA,FTL,morning,1.9681818181818185,1,290.45340000000004,220.0,1.0
IND574216AAA,IND575004AAB,Carting,night,2.3769657724329325,4,66.65355,47.0,1.0
IND574221AAA,IND562132AAA,FTL,night,2.5903247038174637,6,275.259,215.0,1.0
IND574227AAA,IND574104AAA,Carting,night,1.7857142857142858,9,18.3005,14.0,1.0
IND574239AAA,IND574221AAA,FTL,night,1.5128205128205128,7,33.2592,35.0,1.0
IND575004AAB,IND562132AAA,FTL,night,2.204,3,333.9915,250.0,1.0
IND575004AAB,IND562132AAA,FTL,evening,2.36,1,334.20840000000004,250.0,1.0
IND575004AAB,IND574117AAA,FTL,afternoon,2.3448275862068964,3,33.8991,30.0,1.0
IND575004AAB,IND574117AAA,FTL,evening,2.59375,2,34.7743,31.0,1.0
IND575004AAB,IND574211AAA,FTL,night,2.176470588235294,5,24.9587,17.0,1.0
IND575004AAB,IND574211AAA,FTL,evening,1.8823529411764703,3,24.599,17.0,1.0
IND575004AAB,IND574227AAA,Carting,night,2.074074074074074,1,32.916599999999995,27.0,1.0
IND575004AAB,IND574227AAA,Carting,evening,2.1875,1,44.6882,32.0,1.0
IND575004AAB,IND575014AAA,FTL,afternoon,2.5175438596491224,2,19.896349999999998,18.5,1.0
IND575004AAB,IND576101AAA,FTL,afternoon,2.08,1,56.354,50.0,1.0
IND575004AAB,IND671323AAD,FTL,night,1.9230769230769231,1,23.9772,26.0,1.0
