center,n2v_0,n2v_1,n2v_2,n2v_3,n2v_4,n2v_5,n2v_6,n2v_7,n2v_8,n2v_9,n2v_10,n2v_11,n2v_12,n2v_13,n2v_14,n2v_15,n2v_16,n2v_17,n2v_18,n2v_19,n2v_20,n2v_21,n2v_22,n2v_23,n2v_24,n2v_25,n2v_26,n2v_27,n2v_28,n2v_29,n2v_30,n2v_31
IND403726AAA,1.0698185,-0.31435096,0.5951522,-0.98504823,-0.6378384,-1.0624028,-0.12777337,-0.6213725,-0.6925168,-0.07880436,0.26058206,0.20082867,-0.29361045,-0.04427094,0.4895733,-0.5156221,0.8529166,0.61414444,-0.013343614,1.1925434,0.71287245,-0.5406102,-0.23894499,-0.38543934,1.3095329,-0.008847053,0.28435597,-0.22089793,-0.9446231,0.42141408,0.39492467,-0.34547982
IND175001AAA,0.9813004,-0.11772696,0.78771204,-1.0360112,1.2197713,-1.2311144,0.14185722,-0.44414106,-0.62537026,0.05109774,0.6605839,0.5896364,0.061477028,1.8200797,-0.69000614,0.42408967,-0.3611287,0.7041539,0.8419735,0.8836075,1.2692807,-0.10080501,-1.3910937,-0.1429616,0.064003535,0.30849567,-0.6861065,-1.0359375,0.5833309,0.4694743,0.3625151,0.04456401
IND791125AAB,1.1259187,0.2614877,0.32882205,-0.9896645,1.4098053,-0.15066512,-0.512106,0.44689545,0.43637773,0.16032906,-0.43015754,2.173401,-1.4510198,0.8065443,-0.48772693,-0.16026476,0.87147206,1.0733339,0.55987215,0.79997677,0.6635316,0.748595,0.13413489,-0.50942826,-0.3886715,0.445649,-0.058429487,-0.88322437,-0.81450975,-0.29762003,0.71523505,0.37446633
IND521225AAB,0.71839315,-0.032578185,0.89146614,0.1496007,1.1170117,-0.4463656,-0.426997,-0.6383063,-0.2993103,-0.17224264,0.13167986,0.36514458,-0.37496424,-0.14487594,-0.0015675223,0.051644668,-0.09368499,-0.719682,-0.26349026,1.0614719,0.41068614,-0.47227424,-0.52235156,-0.45464933,0.9849995,-0.31522784,0.62619466,-0.4675919,-0.5783348,0.08710072,0.30364394,0.14982994
IND335803AAA,1.1067449,-0.71153975,0.6943462,-0.53401905,1.23351,-0.37778714,-0.44405803,-0.87688774,0.30630895,0.0064507965,0.66676706,0.80991876,0.46171993,0.25506034,0.13396016,-0.76448256,-0.1261915,0.21997182,0.17614804,1.3264949,0.47662395,0.47177687,-0.85536486,-0.35242203,-0.7187649,-1.563295,-0.45856035,1.5468242,-1.1186982,0.56827646,0.7715626,0.3975958
IND341030AAA,-0.19617291,-0.5027545,1.5068864,-0.8765627,-0.5061128,-0.7922472,0.2680056,-0.4770823,-0.25387457,-1.7657592,-0.21179862,0.8770355,1.1700976,1.2680866,0.17570756,-0.57414407,0.4716441,0.39885753,0.545558,1.7687951,0.17303666,0.44532606,-0.21150975,-1.2454146,-0.8559341,-0.08651205,-0.1766655,-0.121703796,0.030713627,-0.7682595,0.5093692,-0.85199755
IND673305AAA,1.7165536,0.9979609,0.83696926,-0.40276656,0.2264725,-0.8550529,0.10151767,0.47152802,0.36390993,0.8746812,-0.23440401,1.4774941,0.7534901,1.4419931,1.3888898,-1.1085004,-0.6610876,1.1771767,-0.56781733,1.3303474,-0.20745566,1.5665325,-0.4300055,-1.3472279,0.24517001,-1.1737646,0.06235032,0.22846493,-0.4057057,-1.4404857,0.5911765,-0.8057768
IND174001AAA,0.6457562,-0.21851812,0.889964,-1.0798059,1.0933298,-1.2145714,0.15149261,-0.08967377,-1.0423007,0.10946068,0.5712864,0.36595753,-0.18125238,0.9662201,-0.24921435,0.16993417,-0.52378595,1.1630801,1.2896509,0.81485206,0.9198435,0.17495923,-1.4456146,-0.5823061,0.79060936,0.29496053,-0.78641725,-1.1599984,0.52769125,0.25966316,0.530069,0.26883727
IND249201AAA,0.89989114,-0.59649163,1.302693,-0.31129584,0.021240862,-1.0345916,0.922452,0.5142266,-0.9437785,0.14083044,0.37042135,1.964174,-0.056721214,0.47274774,-0.64898705,-0.40978846,-0.30741024,0.12156297,-0.26060227,-0.39835665,0.20401436,0.9909803,-1.1563904,-1.4314758,0.85566396,-1.2470878,-0.37213182,0.2919987,-0.8940273,-0.29061556,0.25072393,-0.42273727
IND700026AAC,1.1358869,-0.2532591,0.25369176,0.16048686,0.4382465,0.57427204,0.14089282,0.07995135,-0.21713187,-0.4666705,-0.4722794,0.73725647,-0.55181867,0.20193473,0.608783,-0.07830608,0.36175063,-0.2948797,0.0024435786,0.47937244,0.8638579,0.11574186,-1.0521542,-0.08609455,-0.46216047,-0.1467707,0.5177505,-0.75654304,-0.96753335,-0.2809742,0.14565103,-0.8414813
IND843105AAB,0.57598364,-0.17809482,1.0474086,-0.19691548,0.25886622,-1.664784,-0.5679799,0.48119664,1.0444065,-0.23196661,0.5708468,0.28088033,0.283782,-0.054422256,-0.039900903,-0.053291805,0.1475107,0.64857954,0.52205974,1.2762103,0.9901696,0.86154073,-1.0963026,-1.1357056,-0.45200545,0.3214169,0.17036462,-0.41036463,-1.404938,0.5839494,-0.22731693,0.41723457
IND631102AAA,0.33227527,0.21042265,0.5127164,-0.3909149,0.2515266,-0.29083553,0.40535954,-0.65755135,0.010147002,-1.4930693,0.34718546,0.78588235,-0.17875557,0.086859,0.16476996,-0.46341762,0.43408826,0.9301181,0.21567783,0.88882315,-0.17161764,-0.6943186,-0.7100703,-0.17657408,0.21719077,-1.9653919,-0.19944295,-0.53567207,-0.44390205,-0.6576991,-0.11414014,0.49884692
IND621010AAA,0.598304,1.14861,-0.08573281,-1.7270601,-1.2095647,-1.3241156,1.0927107,-0.049908973,-1.0568125,0.8863944,-0.2894997,1.4804264,-0.04831896,0.31859463,1.2081164,0.15252805,-0.75424534,0.8202568,0.2793619,1.313521,0.2666023,0.49133775,-1.363652,-0.2381413,-1.2620754,-0.8201986,0.8181894,-0.83814424,-1.7130486,-0.20715497,-0.202877,0.6130701
IND125050AAA,1.1438696,-0.40858766,1.6253006,-0.13037233,1.1393446,-0.30317682,-0.23789296,0.29305795,0.091150604,-0.09865169,-0.15090117,1.2390894,0.46379575,0.97026384,-0.2979038,-0.7691578,0.2637444,0.39397177,0.35907885,0.70855784,-0.07977168,-0.04446453,-0.7615358,-0.5274661,-0.8270025,-1.2747127,0.23979935,0.83153963,-0.71388495,0.80250716,0.75848484,-0.19798517
IND321401AAB,0.29379338,-0.4152253,0.71856225,-0.5211242,0.25943175,-0.98375463,-1.2793126,0.11667621,-0.30085447,-1.4148394,0.15581165,-0.20902091,1.0655133,0.68329173,0.42986596,-0.33797336,-0.6319894,-0.08783918,-0.5048286,1.7217565,0.14581104,0.135673,-1.7177322,-0.91405445,-0.5365348,-0.88579726,-0.08220688,-0.22617611,-0.12788385,-0.08357672,0.8684973,-0.31734112
IND580028AAA,1.1431869,-0.46356568,0.44445792,-0.54864275,-0.6100329,-0.7609072,-0.1969157,-1.0884954,-0.60594356,-0.49290645,0.18189093,0.2884932,-0.06640575,-0.09839163,0.093260035,-0.16699654,1.4563351,0.5825493,-0.18955673,1.1563543,0.67513263,-0.3010718,-0.42058715,-0.31029764,0.6910947,-0.06390574,-0.08732149,-0.34725925,-0.80896723,0.39762297,0.50861317,0.21118613
IND335501AAA,0.9102344,-0.21042415,1.4360594,0.37567657,1.2380719,-0.37991416,-0.048952755,-0.17042612,0.11372793,-0.19571412,0.05285147,0.3513513,0.32719713,1.2310426,0.15899967,-0.28231013,-0.34909096,0.41123858,0.55939853,1.3446429,0.45733193,-0.048696335,-0.49922672,-0.41295314,-0.7046904,-1.3302978,0.22692081,0.797128,-0.7332416,0.7758477,1.5701722,-0.014058483
IND500039AAB,1.0670756,0.477821,1.1562635,-0.52096117,0.49394184,-0.032027736,0.72767514,-1.6797166,0.12140527,-0.5402629,0.17925197,1.2947869,-1.3483498,0.5933307,0.06682631,-0.24602446,0.47915345,-0.17634492,-0.28380278,1.4490579,-0.07005941,1.0219878,0.64282465,-0.22416006,0.4105526,-1.0603778,0.1273112,0.7592209,-1.2597069,-1.3773094,0.75021553,-0.27638048
IND328001AAA,0.6973457,-0.18065172,1.2029276,0.5465438,0.7601873,-0.3417392,-0.71992165,-0.57297224,-0.023055935,-0.41186854,0.19090882,0.54728514,-0.29039657,0.35489735,0.6649195,0.19563997,-0.76871973,0.6608202,-0.7327488,0.44679174,0.100416735,0.35475138,-0.70362705,-0.9395779,-0.061025485,-0.56168336,-0.0190717,0.017918702,0.091646016,0.5264242,-0.18285972,-0.2485985
IND411036AAA,0.7113236,0.013283809,0.3098013,-0.70760876,0.12580281,-0.33787432,-0.36293915,-0.6343205,-0.47127664,-0.6058808,0.3083815,-0.03857692,-0.08967963,0.54711956,0.301365,0.12532824,0.46967137,-0.011046891,-0.20904543,0.711149,1.1210493,-0.62745583,-0.6350073,-0.7935667,1.1761714,-0.49505156,0.020001626,0.1620809,-0.76556146,0.54649466,-0.030018454,0.031090278
IND721507AAA,1.5499243,-0.31479287,-0.008889128,-0.5196964,0.5519431,1.1221849,-0.28863308,-0.23478073,-0.3198737,0.040929724,-0.74080735,0.7580024,-0.79450107,0.41598234,1.018543,0.06746237,0.38984907,-0.08949359,0.19500013,1.3445321,0.99020445,-0.2568696,-1.1426893,0.06703163,-0.7771218,0.055092268,0.32578707,-0.7277362,-0.8276393,-0.18021312,0.8451413,0.0006009708
IND303106AAA,0.04285041,-0.37933078,1.060372,-1.612218,0.6253173,-0.23729679,0.19777483,-0.39942408,0.010675082,-1.0527346,0.00978601,0.22736049,0.71429574,0.10193021,0.0070549576,-0.50760317,-0.32938984,0.21163549,-0.46120185,1.5987824,-0.30797774,-0.014401514,-0.6872649,-1.0064183,-0.48430243,-0.06547726,-0.7867316,-0.37198538,-0.52383363,0.26473022,-0.37130272,-0.9960601
IND524201AAA,1.171771,-0.06653157,1.525449,-0.34133932,-0.060901552,-0.3758747,1.048396,-0.28819275,0.09518159,-0.799818,0.19760346,1.2344873,-0.58440995,-0.027920606,0.43989098,0.5789758,-0.3148178,0.5292458,-0.41365394,1.3278702,0.24565332,-0.7216061,-0.15492353,0.3798894,1.0063826,-0.8562244,0.44527838,-0.8757856,-0.25437248,-1.1006602,-0.2558157,0.8472427
IND484224AAA,0.87070334,-0.5501083,0.22730781,-1.0095174,1.1391307,-0.92776436,0.15260752,-0.37047446,-0.76323277,0.78629005,0.98416895,0.6192447,-0.35586753,0.3215154,1.826109,-0.34637386,0.5624117,-0.84620947,-0.27792928,1.2665149,-0.64142364,0.9279488,-0.41227648,-0.4872557,-0.96460485,-0.010279488,-0.64141345,0.14130901,-1.0895121,-1.0106622,1.0163107,0.44001427
IND574104AAA,1.089846,-0.5475333,0.6013101,-1.4182814,-0.011454681,-0.27939466,0.30285954,0.17822488,-1.2983743,-0.28345332,0.1515005,-0.5900977,-0.66425264,-0.18086298,0.93496925,-1.0312866,0.8796841,0.92650086,0.07154944,1.3059787,-0.02068254,-0.15164366,-0.56204104,-0.16696514,0.7510295,-0.4520464,0.024276951,-0.7612714,-1.1192113,0.00034955138,0.51911896,-0.8883092
IND846004AAA,1.0272647,-0.19610223,1.3643309,-0.4387159,0.3152443,-1.5230533,-0.85965234,0.1923495,1.2102236,-0.29023197,0.84544766,0.4600557,0.2539514,0.15081266,-0.14306463,0.14931329,-0.24637187,0.7161342,0.6018393,1.1642371,0.79360235,0.5740025,-0.5272234,-1.0944294,0.06258343,0.34474277,0.68306977,-0.31378934,-1.6412566,0.7771681,-0.35159796,0.48537922
IND395004AAB,-0.18641812,0.6437385,-0.07427851,-1.6666019,-0.1924556,0.35631055,0.020318143,0.41148642,-0.18640889,-0.75169015,1.2370335,0.8205655,0.7812271,0.92423683,0.75513655,0.18054572,-0.18288015,0.90473646,0.24820015,1.3395183,0.16757384,2.0494797,0.22312136,-0.8630319,-0.2671011,-1.3132063,-0.4742178,-0.7894589,-1.281411,-0.0077883275,0.2083607,1.4469569
IND758034AAA,0.97830117,-0.87223405,1.1062417,-0.09971485,0.55326915,0.13480657,-0.6876169,-0.15591598,0.58239865,-0.8307401,0.9109203,0.429065,1.2456051,0.59099746,0.8181989,0.18391958,0.740467,0.05478989,0.20405528,0.81755817,-0.19696969,0.27712288,-1.9582504,-0.018304616,0.7014657,0.0132853575,0.62776184,-0.6112926,-1.6234685,-1.3344507,-0.14068852,0.29677308
IND224141AAB,0.38443366,-1.0286248,0.12729475,-0.87019163,-0.017171312,0.21192539,-1.004329,-0.41945863,0.6419077,-0.07888799,0.5041131,1.8748927,-0.18031153,0.36467612,0.054733224,-2.107176,-0.36852032,1.9080329,0.4918723,1.8496321,1.0501302,2.4481337,-0.6034745,-0.2876836,0.8740461,-0.7779401,-0.13855025,-1.067658,-1.6828469,-0.9338913,-0.4958239,0.9298443
IND000000AFJ,1.4927175,0.9822749,0.5294261,-1.1036613,0.39983618,-2.3760555,-0.22669314,0.1940491,-0.9965915,-0.78773636,0.6072406,1.1332542,0.31831738,0.30747887,1.1548241,0.109847955,-0.4351833,0.07673008,1.624595,0.80232286,-0.38909197,0.45869374,0.38313174,-0.66086805,-0.075485,-0.85068804,-0.20583537,0.31253847,-0.5237351,0.75788426,0.30471522,1.635043
IND110024AAA,-0.072629884,-0.85505384,1.1049545,-0.115160115,0.8973728,-0.25228664,-0.34408146,0.407993,-0.2108397,-0.7814212,0.7504864,0.6062169,-0.04190847,0.74269575,-0.044524033,0.2323658,-0.3009568,-0.3081851,-0.2761305,0.33088988,0.4230139,0.092479736,-0.4776557,-0.5299795,-0.09479092,-0.6376364,0.460508,-0.32752314,-0.29757,0.3167672,-0.23222154,-0.13102393
IND281121AAB,-0.14396508,-0.5601563,1.405245,-0.6862522,1.0379792,-0.44642118,-0.12521589,0.48428354,-0.1715764,-0.42857885,0.1534309,1.0905589,-0.15166469,0.62659174,-0.21744813,0.29573607,0.09345176,0.013425556,-0.3670842,0.4032601,0.45621407,0.016575722,-0.3523241,-0.5553268,-0.38927528,-0.4949206,-0.16121145,0.22650884,-0.016723927,-0.19538431,-0.19978769,-0.8141131
IND638452AAA,2.1168776,0.10853695,1.6928086,-1.257708,-0.19090042,0.96892905,-0.93028295,-1.52284,-0.569076,0.5008924,0.15980195,0.35184783,0.684847,0.6350956,0.93515325,0.1217527,-0.8432995,1.223468,0.53121924,1.6228427,0.61245877,0.9761523,-0.1672472,-0.36113954,-0.0022812686,0.17242575,-0.045689672,-0.44411263,0.40882027,-0.330559,-0.26870355,0.19726446
IND792130AAB,0.6331274,-0.08814634,0.62662834,-0.7333288,0.05380508,-0.7557744,0.19513905,0.054753594,-0.19236082,0.42506737,0.020416498,1.888717,0.2854188,1.4608798,0.33025113,-0.79168254,1.5504535,-0.27411264,0.37473932,1.1139066,0.33279768,0.9319369,0.7402433,-0.4720413,-0.8488967,-0.5585779,0.19430834,-0.6938539,-1.2838732,0.8644962,-0.12049628,0.1092012
IND742225AAA,1.8732207,1.2525316,0.75067735,-0.19722326,0.28284934,-0.44332314,-0.5721324,-0.2014232,-1.6393883,0.25040585,-1.2584592,0.9675548,-0.17208129,0.8834292,0.83987784,0.22867331,-0.31608486,0.42487222,-0.5728014,0.71266216,0.18395758,1.5933896,-1.9890258,0.5413666,-0.3898086,0.65119016,-0.13854831,-2.0043871,-1.7270199,0.4267929,0.3696427,-0.5132707
IND443201AAA,0.36589605,0.8119994,0.046780035,-0.39481726,0.27875224,0.3990063,0.6309147,1.2213382,-1.6950896,-0.46225926,0.06456083,1.0317599,0.2200407,0.7262469,1.318011,-0.28441846,-0.39189798,0.21253599,-0.5425865,1.6384641,1.4413346,1.0219092,-0.6208399,-1.3020787,-0.32407075,-0.98730546,-0.60680014,0.9786472,-0.75961584,-0.19927628,0.628218,0.21539575
IND483501AAA,0.18454738,-0.5991559,0.58582413,-1.1391302,1.2742281,-1.5686257,0.3439233,0.2817748,-0.6116258,0.59378207,0.62192386,0.32695356,-0.106464304,0.28459954,2.084038,-0.3463211,0.8120187,0.39880744,-0.496836,0.91662675,-0.0913772,0.19627622,-0.7890159,-0.47171524,-0.4063547,-0.040418487,-1.061954,-0.36803705,-0.9745736,-0.65400136,1.1776775,0.26608446
IND506343AAA,0.29989803,0.11420157,0.83026683,-0.08594141,0.7557346,-0.18741623,0.3148966,-0.864044,-0.46564317,-0.20985933,0.24311827,0.9584294,-0.07759007,0.88360375,1.7019624,0.68514895,0.14804974,-0.13550948,0.4793631,2.0016787,-0.7076448,-0.34919792,0.6640832,-0.19565535,0.9073737,0.15777323,0.09718198,-0.97799134,-0.7000544,-0.91319865,0.040697027,0.41569602
IND484551AAA,0.62517744,-0.5197899,0.20372923,-1.1495239,1.2055539,-0.8764474,0.2932668,-0.5608945,-0.81535155,0.764403,0.97177655,0.8307595,-0.4368958,0.25982702,1.9544178,-0.33481997,0.6670978,-0.9600541,-0.30329084,1.2480317,-0.5131502,0.90932316,-0.4986419,-0.5911017,-0.9069324,-0.011686231,-0.76192594,0.23175517,-1.2022618,-1.249397,1.2446613,0.42042255
IND742121AAB,1.5740224,-0.036832877,1.3200847,-0.05142622,0.14462279,0.26400954,0.15346734,0.1965474,-1.4598325,-0.80852765,-0.7783842,1.6375152,0.15686919,0.5144299,1.2039425,0.6681542,0.29444408,0.42914954,0.30344364,-0.09807839,0.41345477,0.4653513,-1.3398789,0.42531985,-0.22992276,0.6872059,0.4711057,-1.3479595,-0.7832525,0.35148433,0.30044466,-0.2339798
IND335001AAA,0.94989246,-0.44011912,0.96832186,0.087436385,1.4896382,-0.21233805,-0.6307068,-0.5681149,0.24499577,0.30421084,1.1857392,0.6726169,0.18930621,0.5114633,-0.30128902,-0.936363,0.054608088,0.20502071,0.5854611,1.1716095,0.11937874,0.45922104,-1.2841334,-0.17651172,-0.27239376,-1.4931632,0.11128509,0.87844276,-1.3193307,0.72777325,0.7457559,0.5450449
IND643212AAA,1.9072381,0.29355028,1.6207488,-1.6275929,-0.50789005,0.7192357,-0.6593394,-1.5624251,-0.5025367,0.83087796,0.29898256,0.44608757,0.9467139,0.9391515,0.88446206,0.4905914,-0.70693225,0.9779771,0.5029134,1.4670242,0.6795385,0.88861907,-0.10888289,-0.31954956,-0.1132727,0.20391953,0.051042475,-0.7392339,-0.041232105,-0.29894927,-0.46804345,0.26472706
IND606105AAA,1.4960835,-0.45041627,-0.5655805,-0.43902,-0.024000723,-0.3147748,0.6059848,-0.04873014,0.25062117,-1.0875909,1.3202343,1.5190678,-0.29819417,0.88011426,0.69257927,-0.024400266,-0.68992585,0.9793751,0.2188006,2.0832136,-0.3078094,-0.1710135,-0.05592138,0.35443452,-0.9353008,-1.9327414,-0.799861,-0.6681466,-0.9582534,-0.30387405,-0.51819,0.47439703
IND283203AAA,-0.18689544,-0.09709206,1.2547544,-0.542143,1.0264356,-0.38432544,-0.12799451,0.39234257,-0.17643529,-0.56102544,-0.022233984,1.2311002,-0.27466512,1.0410888,0.06360655,0.20741242,0.1297598,0.34704816,-0.9027253,0.41981363,0.6074754,0.4625584,-0.25219253,-0.6653641,-0.30611902,-0.77917624,-0.48512188,0.35465884,0.024385812,0.42312834,-0.42211393,0.059542414
IND507123AAA,0.35857403,0.46492177,0.6003451,-0.30039376,0.81117445,0.24828191,0.8048101,-0.8979192,-0.87449896,-0.50753504,0.17225361,0.7778588,0.029712277,0.8464791,1.0250362,0.5840863,0.15070352,-0.1804554,0.50496155,1.8579779,-0.47019482,-0.0982817,0.8022301,-0.16992393,0.68167394,-0.50122535,-0.043521166,-1.3889921,-1.3581865,-1.072163,-0.3724317,0.38046548
IND271210AAA,0.5568871,1.2424369,1.5639803,-0.6903213,-0.32090765,-0.3386503,-0.29085562,-0.33800596,-1.2089437,0.254311,1.6626184,2.041132,-0.12468842,0.41009134,0.32224655,-0.45027983,0.22714281,-0.089623444,0.8634558,0.9822879,0.49016365,2.5743816,0.32782072,-0.84692705,0.010382651,0.5724742,1.1457678,-0.5943631,-0.67799664,-0.34022242,0.584698,-0.674203
IND562101AAA,1.1370821,-0.39603284,0.21511854,-0.88053375,0.20146269,0.48715353,-0.8719707,-0.6349636,-0.9595925,-0.9376596,1.6913327,-0.26303095,-0.028630193,-0.24451219,0.06557548,-0.05186535,0.8066566,0.94133234,1.063665,1.8923455,-0.0671053,-0.13675153,0.012594106,-0.52999073,-0.010825341,-0.59141415,-0.29585987,-1.276457,-0.927507,-0.3959045,1.3782815,-0.45496988
IND757037AAA,1.54776,-0.9794487,0.9526942,-0.3444935,0.4903753,0.2586782,-0.7031784,-0.1301907,0.7277464,-1.1226457,0.51399755,0.22462438,1.0886953,0.49710017,0.95172256,0.28716907,0.6989656,0.20469247,0.21725002,0.8274757,-0.0940515,0.15057276,-1.9490166,0.034650013,0.7844668,0.09142589,0.54991347,-0.63906866,-1.5845793,-1.487996,0.166385,0.4070517
IND248197AAA,0.7013118,-1.6242731,1.7950993,-0.9796249,-0.17068993,-0.48909703,0.16097733,0.6409342,-1.0797431,0.34541708,-0.38518426,1.0075762,-0.27254486,0.116021946,0.4201656,0.21467096,-0.27685568,0.6553921,-0.07497583,-0.56968325,0.922571,1.4622601,-1.0137911,-0.27820638,-0.046169013,-0.5927459,-0.21499433,-0.022922117,-0.64951646,-0.21761845,0.6823702,0.010780957
IND500055AAC,1.6752158,-0.010871374,0.6308772,0.53614587,0.6473829,-0.04020762,0.3120356,-0.92148596,-0.82176346,-0.016907932,1.2497804,0.07894748,-0.6639778,1.0052619,0.96502244,0.7451107,-0.037012156,-0.14236157,0.39975744,0.1740625,0.7805952,0.47959447,-0.033444624,0.051414408,0.5399827,-1.3855271,0.03546475,-0.052503694,-1.3752263,-0.9059494,0.77075684,0.705086
IND110064AAA,0.06654673,-0.53841037,1.115998,-0.18555653,1.1116499,-0.31643412,-0.461669,-0.017161515,0.3238289,-0.93296313,0.5503711,0.82733315,-0.43679038,0.0342859,0.23747942,-0.11912492,-0.0161886,0.21993192,-0.2381936,0.5815737,0.35858974,0.029819643,-0.72025394,-0.1767151,0.0823482,-0.28979662,-0.22420464,0.20836821,-0.01745597,0.56345147,0.069090284,-0.13883002
IND505001AAB,0.48307928,0.5704989,1.0317458,0.17207491,0.29208526,-0.11325076,-0.019882683,-0.87573844,-0.77140266,0.035222806,-0.3012152,0.43153104,0.43001047,0.74989945,0.579146,-0.16106781,0.4869062,-0.51229846,-0.64425015,0.93983555,0.8448684,0.2588001,-0.32498926,0.4567476,0.57207066,-1.1617204,0.1634514,-0.8026902,-0.4498709,-1.0664937,0.37133014,0.95813787
IND585314AAA,0.5386387,0.18321113,0.8378324,-0.63769764,0.41777456,-0.065261714,0.24501535,-0.41439748,-0.11412348,-0.48913318,0.68563575,0.464028,-1.5392576,0.46900126,1.4408813,-0.068675324,0.23972547,-0.21052437,0.3754349,1.871308,0.956848,0.6102534,0.17861971,0.12426791,1.2467605,-0.8723625,0.21100482,-0.5149012,0.5027487,-1.2037027,0.31740707,0.5703267
IND828111AAA,0.29130507,-0.108403064,1.2282451,-0.91611654,0.48902646,-0.028801136,0.01654335,-0.3982314,0.2285085,-0.22614251,-0.43072808,1.4401934,-0.36487812,-0.364236,1.551605,0.20340237,-0.49276343,0.29254788,0.081305504,1.406064,1.5090895,0.31263423,-0.38663685,-0.1701062,-1.7589995,0.031907164,1.0830222,0.062192816,-1.0254085,-0.3271756,0.24233246,-0.8148858
IND221010AAB,0.5971537,0.6403887,1.1061682,-1.8643825,0.42189935,-1.9490609,-0.3618926,-1.1119862,-0.3519032,-1.2177402,0.25412738,0.38520855,-0.20223486,1.9082851,1.0451062,-0.36782536,-0.19178933,-0.050632328,0.25320354,-0.007339379,0.9526454,1.9299457,0.3757147,0.4620797,-0.3444067,0.4627381,-0.2677852,-0.58913887,-1.4042318,-0.4487673,0.5485583,0.29992583
IND560066AAB,0.88316315,0.07290628,0.5535229,-0.35874432,0.5089067,0.13962968,0.34084177,-0.17219572,-0.6308205,-0.7845979,0.49617043,-0.56501544,-0.11657223,0.3297491,0.195001,0.16717416,0.88930297,0.40761954,0.027509693,0.8621726,0.113635555,-0.5482226,-0.7824937,-0.64935267,0.042374898,-0.050157014,-0.19017945,-0.58697975,-0.24269657,-0.27398863,0.19602865,-0.30066207
IND212601AAA,0.10423585,-0.4987559,1.787431,-1.066591,1.5010862,-0.87539315,0.2056362,-0.17314185,0.5113701,-0.09648053,-0.4991612,0.54153544,-0.86200887,0.47803977,1.524811,0.44319156,-0.5546496,0.061827473,-0.12926021,1.2735896,0.40806982,0.7095055,-0.14392363,-0.28182235,-0.79714805,-0.98107123,0.37758452,0.79227674,-0.38126868,-0.016001515,0.43830958,-0.423422
IND504296AAA,1.0527573,1.1202866,1.4411726,0.109642155,0.37222204,-0.7832455,0.10581552,-0.6597965,-1.2661196,-0.42869952,0.24262741,0.541449,1.1138434,0.9947833,-0.24278797,-0.031541277,0.43262634,-0.3999926,-0.93195194,1.0642341,1.2413507,0.43158135,-0.5822427,0.4470145,0.4548877,-1.4362246,0.15375946,-0.6993816,-1.2527672,-1.9095116,0.044988923,1.3506888
IND505209AAA,0.82584107,0.7239734,1.262543,-0.06598359,0.32974193,-0.64341766,-0.13313785,-0.8978388,-0.37670076,0.17698342,-0.12952551,0.42260182,0.2663277,1.1234581,0.70923084,-0.56593245,0.9068847,-0.65989697,-0.6101925,0.9528805,1.3388959,0.30876186,-0.65881795,0.3249101,0.87236476,-1.1903698,0.041279867,-1.1960542,-0.21213341,-1.3662267,0.22404493,1.0139005
