rank,center,name,legs_out,breaches,legs_in,breaches_in,breach_rate,network_breach_share_pct,recoverable_breaches,revenue_at_risk_rs,revenue_recoverable_rs,betweenness,in_degree,out_degree,avg_incoming_delay_factor,bottleneck_score,clustering,rankable
0,IND121002AAA,Faridabad_Old (Haryana),1,1,1.0,1.0,1.0,0.01294665976178146,1.0,500.0,500.0,,,,,,,False
0,IND123401AAB,Rewari_YuktiDPP_D (Haryana),13,1,13.0,2.0,0.07692307692307693,0.01294665976178146,0.0,500.0,0.0,0.0004062089332676,1.0,1.0,1.9558823529411768,0.0007944968841851,0.0,False
0,IND124141AAA,ChrkhiDdri_PuranDPP_D (Haryana),10,1,3.0,3.0,0.1,0.01294665976178146,0.0,500.0,0.0,0.0011829596739549,1.0,1.0,1.9392091648189207,0.0022940062413445,0.0,False
0,IND125005AAA,Hisar_IndstlAr_I (Haryana),14,1,9.0,3.0,0.07142857142857142,0.01294665976178146,0.0,500.0,0.0,0.0056380689664577,4.0,5.0,1.9392091648189207,0.010933395011636,0.1428571428571428,False
0,IND125033AAA,Hansi_DelRdDPP_D (Haryana),5,1,6.0,1.0,0.2,0.01294665976178146,0.0,500.0,0.0,5.350068877183026e-06,2.0,2.0,1.9392091648189207,1.03749025990458e-05,0.6666666666666666,False
0,IND125104AAA,Sirsa_AnprnDPP_D (Haryana),1,1,10.0,1.0,1.0,0.01294665976178146,1.0,500.0,500.0,0.0027487464986771,1.0,1.0,1.824264705882353,0.0050144412229544,0.0,False
0,IND127021AAA,Bhiwani_DC (Haryana),8,1,11.0,0.0,0.125,0.01294665976178146,0.0,500.0,0.0,0.0012019821410737,2.0,1.0,1.9311430439479225,0.0023211994506842,0.3333333333333333,False
0,IND134203AAA,Naraingarh_Ward2DPP_D (Haryana),15,1,1.0,1.0,0.06666666666666667,0.01294665976178146,0.0,500.0,0.0,0.000404227426276,1.0,1.0,2.1538461538461537,0.0008706436873638,1.0,False
0,IND136128AAA,Pehowa_WdN14DPP_D (Haryana),22,1,22.0,0.0,0.045454545454545456,0.01294665976178146,0.0,500.0,0.0,0.0008108326609419,1.0,1.0,1.3703703703703705,0.0011111410538834,0.0,False
0,IND142026AAA,Jagraon_DC (Punjab),19,1,21.0,0.0,0.05263157894736842,0.01294665976178146,0.0,500.0,0.0,3.963013983098538e-07,1.0,2.0,1.6774193548387095,6.647636358745935e-07,0.6666666666666666,False
0,IND147101AAA,Samana_PODPP_D (Punjab),8,1,10.0,4.0,0.125,0.01294665976178146,0.0,500.0,0.0,0.0,2.0,2.0,2.0578398765271078,0.0,1.0,False
0,IND148028AAA,Sunam_DC (Punjab),12,1,0.0,0.0,0.08333333333333333,0.01294665976178146,0.0,500.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,False
0,IND152101AAA,Giddarbaha_DC (Punjab),2,1,1.0,0.0,0.5,0.01294665976178146,0.0,500.0,0.0,,,,,,,False
0,IND152107AAA,Malout_DC (Punjab),1,1,1.0,0.0,1.0,0.01294665976178146,1.0,500.0,500.0,,,,,,,False
0,IND152116AAA,Abohar_DC (Punjab),1,1,2.0,0.0,1.0,0.01294665976178146,1.0,500.0,500.0,,,,,,,False
0,IND152123AAA,Fazilka_GndhiChk_D (Punjab),1,1,2.0,0.0,1.0,0.01294665976178146,1.0,500.0,500.0,0.0,1.0,0.0,1.9392091648189207,0.0,0.0,False
0,IND160003AAA,Chandigarh (Chandigarh),1,1,1.0,0.0,1.0,0.01294665976178146,1.0,500.0,500.0,0.0,1.0,1.0,2.1538461538461537,0.0,0.0,False
0,IND160055AAA,Chandigarh_Mohali (Chandigarh),21,1,36.0,2.0,0.047619047619047616,0.01294665976178146,0.0,500.0,0.0,0.0,2.0,1.0,1.4696843853820596,0.0,1.0,False
0,IND160102AAD,Chandigarh_Raiprkln_C (Chandigarh),15,1,0.0,0.0,0.06666666666666667,0.01294665976178146,0.0,500.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,False
0,IND176048AAA,Jahu_Sulgwan_D (Himachal Pradesh),11,1,12.0,2.0,0.09090909090909091,0.01294665976178146,0.0,500.0,0.0,0.0003959050969115,1.0,1.0,2.1333333333333333,0.0008445975400779,0.0,False
0,IND176061AAA,Palampur_Cnsrvila_D (Himachal Pradesh),2,1,3.0,0.0,0.5,0.01294665976178146,0.0,500.0,0.0,0.0003955087955132,1.0,1.0,1.9392091648189207,0.0007669742810257,0.0,False
0,IND176110AAB,Sujanpur_SainkSCL_D (Himachal Pradesh),9,1,7.0,0.0,0.1111111111111111,0.01294665976178146,0.0,500.0,0.0,0.0003959050969115,1.0,1.0,1.809523809523809,0.0007163996991732,0.0,False
0,IND176303AAA,Dalhousie_Banikhet_D (Himachal Pradesh),10,1,10.0,0.0,0.1,0.01294665976178146,0.0,500.0,0.0,1.1889041949295614e-06,2.0,1.0,1.770974445423159,2.1055189472766475e-06,0.6666666666666666,False
0,IND177203AAA,Amb_Adrshngr_D (Himachal Pradesh),3,1,0.0,0.0,0.3333333333333333,0.01294665976178146,0.0,500.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,False
0,IND184121AAA,Samba_Wardno13_D (Jammu & Kashmir),10,1,12.0,0.0,0.1,0.01294665976178146,0.0,500.0,0.0,0.0003955087955132,3.0,3.0,1.9392091648189207,0.0007669742810257,0.8333333333333334,False
0,IND201005AAA,Ghaziabad_RjndrNgr_DC (Uttar Pradesh),1,1,1.0,1.0,1.0,0.01294665976178146,1.0,500.0,500.0,0.0,1.0,1.0,2.1538461538461537,0.0,0.0,False
0,IND201204AAA,Modinagar_SikriKla_DC (Uttar Pradesh),6,1,9.0,2.0,0.16666666666666666,0.01294665976178146,0.0,500.0,0.0,0.0,1.0,1.0,2.0,0.0,1.0,False
0,IND201307AAA,Noida_Chukhndi_D (Uttar Pradesh),28,1,5.0,0.0,0.03571428571428571,0.01294665976178146,0.0,500.0,0.0,0.0,1.0,1.0,1.263157894736842,0.0,0.0,False
0,IND203135AAA,Jewar_SJRoad_D (Uttar Pradesh),16,1,16.0,0.0,0.0625,0.01294665976178146,0.0,500.0,0.0,3.963013983098538e-06,1.0,2.0,1.5675675675675675,6.212292189722033e-06,0.3333333333333333,False
0,IND207123AAA,Kasganj_BnkrGate_D (Uttar Pradesh),1,1,2.0,1.0,1.0,0.01294665976178146,1.0,500.0,500.0,0.0,1.0,1.0,1.9392091648189207,0.0,0.0,False
0,IND209101AAA,Akbarpur_NehruNGR_D (Uttar Pradesh),14,1,16.0,12.0,0.07142857142857142,0.01294665976178146,0.0,500.0,0.0,0.0016145318967143,1.0,1.0,2.6666666666666665,0.0043054183912382,0.0,False
0,IND222001AAA,Jaunpur_Katghara_D (Uttar Pradesh),1,1,2.0,2.0,1.0,0.01294665976178146,1.0,500.0,500.0,3.566712584788684e-06,1.0,1.0,1.9392091648189207,6.9166017326972e-06,0.0,False
0,IND222125AAB,Badlapur_Bhaluahi_D (Uttar Pradesh),1,1,7.0,1.0,1.0,0.01294665976178146,1.0,500.0,500.0,0.0,1.0,0.0,1.9392091648189207,0.0,0.0,False
0,IND223101AAB,Shahganj_KcharaRD_D (Uttar Pradesh),7,1,7.0,2.0,0.14285714285714285,0.01294665976178146,0.0,500.0,0.0,7.926027966197076e-07,1.0,1.0,1.9392091648189207,1.5370226072660444e-06,0.0,False
0,IND231208AAA,Duddhi_MChwkDPP_D (Uttar Pradesh),6,1,0.0,0.0,0.16666666666666666,0.01294665976178146,0.0,500.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,False
0,IND232104AAB,Chandauli_ShubsNGR_D (Uttar Pradesh),4,1,7.0,4.0,0.25,0.01294665976178146,0.0,500.0,0.0,6.737123771267515e-06,1.0,2.0,2.1538461538461537,1.4510728122730032e-05,0.3333333333333333,False
0,IND241124AAB,Shahabad_KDRoad_D (Uttar Pradesh),4,1,11.0,0.0,0.25,0.01294665976178146,0.0,500.0,0.0,0.0004058126318692,1.0,1.0,1.3587412587412588,0.0005513943662391,0.0,False
0,IND242001AAA,Shahjhnpur_NavdaCln_D (Uttar Pradesh),1,1,4.0,1.0,1.0,0.01294665976178146,1.0,500.0,500.0,0.0,1.0,0.0,1.9392091648189207,0.0,0.0,False
0,IND244001AAA,Moradabad_DC (Uttar Pradesh),16,1,19.0,8.0,0.0625,0.01294665976178146,0.0,500.0,0.0,0.0036059464232213,1.0,1.0,1.944099378881988,0.0070103182016663,1.0,False
0,IND244221AAA,Amroha_SamitiRd_D (Uttar Pradesh),21,1,20.0,0.0,0.047619047619047616,0.01294665976178146,0.0,500.0,0.0,0.0066087221182151,1.0,1.0,0.9802436125965538,0.0064781576438059,0.0,False
0,IND244412AAA,Chandausi_Ganesh_D (Uttar Pradesh),13,1,11.0,0.0,0.07692307692307693,0.01294665976178146,0.0,500.0,0.0,0.001202378442472,1.0,2.0,1.5727370689655171,0.0018910251474008,0.6666666666666666,False
0,IND244601AAB,Thakurdwara_Fathuluh_D (Uttar Pradesh),9,1,9.0,0.0,0.1111111111111111,0.01294665976178146,0.0,500.0,0.0,0.0003947161927166,1.0,1.0,1.3099206349206352,0.0005170468857768,0.0,False
0,IND246701AAA,Bijnor_NaginaRd_D (Uttar Pradesh),12,1,10.0,0.0,0.08333333333333333,0.01294665976178146,0.0,500.0,0.0,0.0020076628838377,1.0,1.0,1.5142857142857142,0.0030401752240971,0.0,False
0,IND250221AAA,Daurala_Sardhnrd_D (Uttar Pradesh),1,1,0.0,0.0,1.0,0.01294665976178146,1.0,500.0,500.0,,,,,,,False
0,IND251201AAA,Khatauli_TilakNgr_D (Uttar Pradesh),2,1,1.0,1.0,0.5,0.01294665976178146,0.0,500.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,False
0,IND262405AAA,Sitarganj_SidculRd_D (Uttarakhand),2,1,0.0,0.0,0.5,0.01294665976178146,0.0,500.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,False
0,IND263139AAA,Haldwani_PiliKoti_D (Uttarakhand),6,1,7.0,2.0,0.16666666666666666,0.01294665976178146,0.0,500.0,0.0,0.0,1.0,1.0,2.261904761904762,0.0,0.0,False
0,IND263601AAA,Almora_SuzkiSrv_D (Uttarakhand),12,1,12.0,2.0,0.08333333333333333,0.01294665976178146,0.0,500.0,0.0,0.0011924709075143,1.0,3.0,2.054054054054054,0.0024493997019213,0.3333333333333333,False
0,IND271201AAA,Balrampur_PBRDDPP_D (Uttar Pradesh),6,1,5.0,5.0,0.16666666666666666,0.01294665976178146,0.0,500.0,0.0,0.0,1.0,1.0,3.5,0.0,1.0,False
0,IND273155AAA,Anandnagar_LohiaDPP_D (Uttar Pradesh),2,1,5.0,2.0,0.5,0.01294665976178146,0.0,500.0,0.0,1.0700137754366053e-05,1.0,1.0,2.1538461538461537,2.3046450547865346e-05,0.0,False
0,IND273303AAA,Maharajganj_PakriDPP_D (Uttar Pradesh),1,1,1.0,0.0,1.0,0.01294665976178146,1.0,500.0,500.0,0.0004050200290726,1.0,1.0,2.1538461538461537,0.0008723508318488,0.0,False
0,IND275303AAA,Dohrighat_AzmrdDPP_D (Uttar Pradesh),4,1,4.0,4.0,0.25,0.01294665976178146,0.0,500.0,0.0,1.347424754253503e-05,1.0,1.0,1.9392091648189207,2.612938432352276e-05,0.0,False
0,IND276129AAA,Chiraiyakot_KamalDPP_D (Uttar Pradesh),1,1,1.0,1.0,1.0,0.01294665976178146,1.0,500.0,500.0,1.5852055932394153e-05,1.0,1.0,1.9392091648189207,3.074045214532089e-05,0.0,False
0,IND276140AAA,Jiyanpur_Central_DPP_1 (Uttar Pradesh),1,1,4.0,1.0,1.0,0.01294665976178146,1.0,500.0,500.0,1.4663151737464592e-05,1.0,1.0,1.9392091648189207,2.8434918234421823e-05,0.0,False
0,IND281401AAA,Chhata_GvrdnDPP_D (Uttar Pradesh),12,1,0.0,0.0,0.08333333333333333,0.01294665976178146,0.0,500.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,False
0,IND282001AAA,Agra_Idgah_P (Uttar Pradesh),12,1,13.0,6.0,0.08333333333333333,0.01294665976178146,0.0,500.0,0.0,0.0,2.0,1.0,1.9392091648189207,0.0,1.0,False
0,IND283203AAA,Firozabad_Sudmpuri_D (Uttar Pradesh),14,1,14.0,5.0,0.07142857142857142,0.01294665976178146,0.0,500.0,0.0,0.0003947161927166,1.0,1.0,2.3157894736842106,0.0009140796041858,0.0,False
0,IND284001AAA,Jhansi_LVMColge_D (Uttar Pradesh),6,1,0.0,0.0,0.16666666666666666,0.01294665976178146,0.0,500.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,False
0,IND284403AAA,Lalitpur_RjghatRd_D (Uttar Pradesh),3,1,6.0,1.0,0.3333333333333333,0.01294665976178146,0.0,500.0,0.0,0.0003955087955132,1.0,2.0,1.5844155844155845,0.0006266502993846,0.3333333333333333,False
0,IND301705AAA,Neemrana_Rcocmplx_D (Rajasthan),1,1,7.0,7.0,1.0,0.01294665976178146,1.0,500.0,500.0,0.001215060087218,2.0,1.0,2.607902454749886,0.0031687581841244,0.3333333333333333,False
0,IND302006AAC,Jaipur_Central_D_10 (Rajasthan),1,1,22.0,9.0,1.0,0.01294665976178146,1.0,500.0,500.0,0.0,1.0,0.0,2.6875,0.0,0.0,False
0,IND303002AAA,Achrol_BgwriDPP_D (Rajasthan),10,1,5.0,0.0,0.1,0.01294665976178146,0.0,500.0,0.0,0.0,1.0,1.0,1.9392091648189207,0.0,1.0,False
0,IND303106AAA,Paota_SmClyDPP_D (Rajasthan),7,1,9.0,1.0,0.14285714285714285,0.01294665976178146,0.0,500.0,0.0,0.0003959050969115,1.0,2.0,1.5408602150537636,0.000610034412768,0.3333333333333333,False
0,IND303108AAB,Kotputli_LXngrDPP_D (Rajasthan),9,1,0.0,0.0,0.1111111111111111,0.01294665976178146,0.0,500.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,False
0,IND305624AAA,Bijainagar_Central_DPP_1 (Rajasthan),8,1,10.0,10.0,0.125,0.01294665976178146,0.0,500.0,0.0,0.0027756949937622,2.0,1.0,1.9392091648189207,0.0053826531706456,0.0,False
0,IND305802AAA,Kishangarh_Central_D_2 (Rajasthan),6,1,11.0,3.0,0.16666666666666666,0.01294665976178146,0.0,500.0,0.0,0.0016145318967143,1.0,1.0,2.197037037037037,0.003547186374559,0.0,False
0,IND306116AAA,Falna_SbhRDDPP_D (Rajasthan),3,1,1.0,0.0,0.3333333333333333,0.01294665976178146,0.0,500.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,False
0,IND312403AAA,BariSadri_BhmprDPP_D (Rajasthan),9,1,7.0,6.0,0.1111111111111111,0.01294665976178146,0.0,500.0,0.0,0.0007890360840349,1.0,1.0,1.9392091648189207,0.0015301060055333,0.0,False
0,IND321001AAB,Bharatpur_NraynDPP_D (Rajasthan),8,1,13.0,1.0,0.125,0.01294665976178146,0.0,500.0,0.0,0.0006051522352191,1.0,2.0,1.6958525345622115,0.0010262489518923,0.6666666666666666,False
0,IND322001AAC,SawaiMadhopur_Central_DPP_1 (Rajasthan),3,1,1.0,0.0,0.3333333333333333,0.01294665976178146,0.0,500.0,0.0,,,,,,,False
0,IND322201AAA,Gangapur_Ward6DPP_D (Rajasthan),14,1,15.0,3.0,0.07142857142857142,0.01294665976178146,0.0,500.0,0.0,2.615589228845035e-05,1.0,2.0,2.3363636363636364,6.110967561937945e-05,0.3333333333333333,False
0,IND331022A1B,,1,1,0.0,0.0,1.0,0.01294665976178146,1.0,500.0,500.0,0.0,0.0,1.0,0.0,0.0,0.0,False
0,IND333028AAA,Sultana_Central_DPP_1 (Rajasthan),2,1,5.0,0.0,0.5,0.01294665976178146,0.0,500.0,0.0,0.0004054163304709,2.0,1.0,1.9392091648189207,0.0007861870636165,0.3333333333333333,False
0,IND335001AAA,Ganga Nagar_DC (Rajasthan),10,1,6.0,0.0,0.1,0.01294665976178146,0.0,500.0,0.0,0.0027582577322365,1.0,1.0,1.790516206482593,0.0049387051712255,0.0,False
0,IND335051AAA,RaisingNgr_BisnolDPP_D (Rajasthan),10,1,7.0,0.0,0.1,0.01294665976178146,0.0,500.0,0.0,0.0015764869624765,1.0,1.0,2.1538461538461537,0.0033955103807188,0.0,False
0,IND335523AAB,Nohar_Central_DPP_2 (Rajasthan),1,1,6.0,5.0,1.0,0.01294665976178146,1.0,500.0,500.0,0.0,3.0,0.0,1.9392091648189207,0.0,0.6666666666666666,False
0,IND341001AAC,Nagaur_KisanCo_D (Rajasthan),9,1,5.0,0.0,0.1111111111111111,0.01294665976178146,0.0,500.0,0.0,0.0039499360369543,2.0,2.0,1.9392091648189207,0.0076597521633103,0.3333333333333333,False
0,IND341303AAA,Didwana_KatlaDPP_D (Rajasthan),14,1,10.0,1.0,0.07142857142857142,0.01294665976178146,0.0,500.0,0.0,0.0039309135698354,2.0,1.0,1.9392091648189207,0.0076228636207359,0.3333333333333333,False
0,IND342601AAA,Piparcity_BsstdDPP_D (Rajasthan),9,1,9.0,3.0,0.1111111111111111,0.01294665976178146,0.0,500.0,0.0,0.0,1.0,2.0,2.1734693877551017,0.0,0.6666666666666666,False
0,IND344022AAB,Balotra_BsnoiHPL_D (Rajasthan),10,1,4.0,0.0,0.1,0.01294665976178146,0.0,500.0,0.0,0.0016145318967143,1.0,2.0,1.9392091648189207,0.0031309150510009,0.6666666666666666,False
0,IND360370AAA,Jetpur_DC (Gujarat),1,1,10.0,1.0,1.0,0.01294665976178146,1.0,500.0,500.0,8.32232936450693e-06,1.0,1.0,1.9782608695652173,1.6463738525437624e-05,0.0,False
0,IND360510AAB,Bhanvad_Mainroad_D (Gujarat),13,1,10.0,0.0,0.07692307692307693,0.01294665976178146,0.0,500.0,0.0,8.32232936450693e-06,1.0,1.0,1.7375,1.4460047270830791e-05,0.0,False
0,IND360530AAB,Jamjodhpur_Court_D (Gujarat),15,1,13.0,1.0,0.06666666666666667,0.01294665976178146,0.0,500.0,0.0,8.32232936450693e-06,1.0,1.0,1.5192307692307692,1.264353884223168e-05,0.0,False
0,IND361001AAA,Jamnagar_Dc (Gujarat),16,1,0.0,0.0,0.0625,0.01294665976178146,0.0,500.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,False
0,IND363421AAB,Limbdi_Busstand_D (Gujarat),13,1,14.0,0.0,0.07692307692307693,0.01294665976178146,0.0,500.0,0.0,7.926027966197076e-07,1.0,1.0,1.1515151515151516,9.126941294408756e-07,0.0,False
0,IND364004AAB,Bhavnagar_ChtrGIDC_IP (Gujarat),7,1,11.0,0.0,0.14285714285714285,0.01294665976178146,0.0,500.0,0.0,0.001215060087218,1.0,1.0,1.6335877862595425,0.0019849073180507,0.0,False
0,IND383255AAB,Khedbrahma_Patelfli_D (Gujarat),9,1,12.0,0.0,0.1111111111111111,0.01294665976178146,0.0,500.0,0.0,0.0007890360840349,1.0,1.0,1.1980676328502415,0.0009453185934331,0.0,False
0,IND384170AAA,Unjha_DC (Gujarat),6,1,6.0,0.0,0.16666666666666666,0.01294665976178146,0.0,500.0,0.0,0.0012114933746332,1.0,1.0,1.9392091648189207,0.0023493390552061,0.0,False
0,IND384265AAB,Patan_Central_D_2 (Gujarat),12,1,6.0,1.0,0.08333333333333333,0.01294665976178146,0.0,500.0,0.0,0.0012019821410737,1.0,2.0,1.9392091648189207,0.0023308947839189,0.3333333333333333,False
0,IND396001AAA,Valsad_DC (Gujarat),5,1,8.0,0.0,0.2,0.01294665976178146,0.0,500.0,0.0,6.737123771267515e-06,1.0,1.0,1.521978021978022,1.0253754311214844e-05,0.0,False
0,IND396105AAA,Bhilad_Umargaon_DC (Gujarat),2,1,2.0,0.0,0.5,0.01294665976178146,0.0,500.0,0.0,0.0,1.0,1.0,2.1538461538461537,0.0,0.0,False
0,IND396191AAB,Vapi_IndEstat_L (Gujarat),2,1,0.0,0.0,0.5,0.01294665976178146,0.0,500.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,False
0,IND396445AAA,Navsari_DC (Gujarat),7,1,7.0,1.0,0.14285714285714285,0.01294665976178146,0.0,500.0,0.0,6.737123771267515e-06,1.0,1.0,1.8198529411764703,1.2260574510211102e-05,0.0,False
0,IND396580AAB,Vansda_CikhliRD_D (Gujarat),8,1,17.0,0.0,0.125,0.01294665976178146,0.0,500.0,0.0,0.0,1.0,1.0,1.8125,0.0,0.0,False
0,IND400072AAA,Mumbai_Tejpal_M (Maharashtra),1,1,29.0,14.0,1.0,0.01294665976178146,1.0,500.0,500.0,0.0,1.0,1.0,2.434782608695652,0.0,0.0,False
0,IND402109AAA,Roha_DataSagr_D (Maharashtra),20,1,18.0,2.0,0.05,0.01294665976178146,0.0,500.0,0.0,3.963013983098538e-07,1.0,1.0,2.333333333333333,9.247032627229922e-07,1.0,False
0,IND403002AAA,Central Goa (Goa),1,1,4.0,0.0,1.0,0.01294665976178146,1.0,500.0,500.0,0.0,1.0,0.0,2.1538461538461537,0.0,0.0,False
0,IND403507AAA,Panaji Goa (Goa),3,1,5.0,0.0,0.3333333333333333,0.01294665976178146,0.0,500.0,0.0,0.0,1.0,1.0,1.3333333333333333,0.0,0.0,False
0,IND403507AAB,Goa_Mapusa (Goa),1,1,1.0,0.0,1.0,0.01294665976178146,1.0,500.0,500.0,0.0,1.0,1.0,2.1538461538461537,0.0,0.0,False
0,IND403601AAA,Goa_Margao_Dc (Goa),4,1,6.0,0.0,0.25,0.01294665976178146,0.0,500.0,0.0,0.0,1.0,1.0,1.4285714285714286,0.0,0.0,False
0,IND403702AAA,Canacona_CharRsta_D (Goa),9,1,9.0,0.0,0.1111111111111111,0.01294665976178146,0.0,500.0,0.0,0.0,1.0,1.0,1.772340425531915,0.0,1.0,False
0,IND403726AAB,Goa_ZuariNgr_IP (Goa),22,1,12.0,7.0,0.045454545454545456,0.01294665976178146,0.0,500.0,0.0,6.340822372957661e-06,4.0,5.0,2.1538461538461537,1.36571558802165e-05,0.0,False
0,IND411017AAA,PNQ Rahatani DPC (Maharashtra),2,1,33.0,8.0,0.5,0.01294665976178146,0.0,500.0,0.0,0.0,1.0,1.0,2.333333333333333,0.0,0.0,False
0,IND411033AAB,Pune_Chinchwad DC (Maharashtra),1,1,0.0,0.0,1.0,0.01294665976178146,1.0,500.0,500.0,,,,,,,False
0,IND413307AAB,Sangola_Central_DPP_2 (Maharashtra),3,1,4.0,0.0,0.3333333333333333,0.01294665976178146,0.0,500.0,0.0,0.0003947161927166,1.0,1.0,2.1538461538461537,0.0008501579535434,1.0,False
0,IND413307AAC,Sangola_Central_DPP_3 (Maharashtra),1,1,1.0,0.0,1.0,0.01294665976178146,1.0,500.0,500.0,0.0,0.0,1.0,0.0,0.0,0.0,False
0,IND413709AAA,Shrirampur_DavkharRd_D (Maharashtra),17,1,14.0,1.0,0.058823529411764705,0.01294665976178146,0.0,500.0,0.0,0.0007894323854332,2.0,2.0,2.022575250836121,0.0015966864049857,0.3333333333333333,False
0,IND414001AAA,AhmedNagar_DC (Maharashtra),3,1,3.0,0.0,0.3333333333333333,0.01294665976178146,0.0,500.0,0.0,0.0012114933746332,1.0,3.0,1.9392091648189207,0.0023493390552061,0.6666666666666666,False
0,IND414302AAB,Parner_Hindcwk_D (Maharashtra),3,1,2.0,0.0,0.3333333333333333,0.01294665976178146,0.0,500.0,0.0,0.0007985473175943,2.0,2.0,1.9392091648189207,0.0015485502768205,0.5,False
0,IND415409AAB,Islampur_Shantanu_D (Maharashtra),11,1,4.0,1.0,0.09090909090909091,0.01294665976178146,0.0,500.0,0.0,0.0012114933746332,1.0,1.0,1.9392091648189207,0.0023493390552061,0.0,False
0,IND422605AAA,Sangamner_JawanChk_D (Maharashtra),10,1,10.0,0.0,0.1,0.01294665976178146,0.0,500.0,0.0,0.0005962354537571,1.0,1.0,1.7931034482758623,0.0010691118481163,0.0,False
0,IND424201AAA,Pachora_PcrrdDPP_D (Maharashtra),1,1,1.0,0.0,1.0,0.01294665976178146,1.0,500.0,500.0,0.000803302934374,1.0,1.0,2.1538461538461537,0.0017301909355749,0.0,False
0,IND431131AAB,Majalgaon_SmbjiCwk_D (Maharashtra),1,1,0.0,0.0,1.0,0.01294665976178146,1.0,500.0,500.0,0.0,0.0,1.0,0.0,0.0,0.0,False
0,IND431717AAA,Degloor_Busstand_D (Maharashtra),2,1,2.0,1.0,0.5,0.01294665976178146,0.0,500.0,0.0,0.0,1.0,1.0,2.1538461538461537,0.0,1.0,False
0,IND441904AAB,Bhandara_RjnaiDPP_D (Maharashtra),12,1,0.0,0.0,0.08333333333333333,0.01294665976178146,0.0,500.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,False
0,IND443201AAA,Chikhli_KKndrDPP_D (Maharashtra),1,1,2.0,2.0,1.0,0.01294665976178146,1.0,500.0,500.0,0.0003947161927166,1.0,1.0,1.9392091648189207,0.0007654372584184,0.0,False
0,IND445101AAA,Nagpur_Gondkhry_H (Maharashtra),1,1,0.0,0.0,1.0,0.01294665976178146,1.0,500.0,500.0,,,,,,,False
0,IND454001AAA,Dhar_Trimurti_D (Madhya Pradesh),17,1,0.0,0.0,0.058823529411764705,0.01294665976178146,0.0,500.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,False
0,IND458001AAB,Mandsaur_YashDPP_D (Madhya Pradesh),11,1,12.0,2.0,0.09090909090909091,0.01294665976178146,0.0,500.0,0.0,0.000404227426276,1.0,1.0,1.821428571428572,0.0007362713835742,1.0,False
0,IND461001AAA,Hoshangabad_MnRDDPP_D (Madhya Pradesh),1,1,5.0,4.0,1.0,0.01294665976178146,1.0,500.0,500.0,0.0,1.0,0.0,1.9392091648189207,0.0,0.0,False
0,IND462021AAA,Bhopal_Indrapri_DC (Madhya Pradesh),1,1,0.0,0.0,1.0,0.01294665976178146,1.0,500.0,500.0,0.0,0.0,1.0,0.0,0.0,0.0,False
0,IND464668AAA,Bareli_SourvDPP_D (Madhya Pradesh),2,1,7.0,6.0,0.5,0.01294665976178146,0.0,500.0,0.0,0.0058438604194771,1.0,1.0,1.9392091648189207,0.0113324676833725,0.0,False
0,IND470004AAA,Sagar_Bahreya_I (Madhya Pradesh),6,1,1.0,0.0,0.16666666666666666,0.01294665976178146,0.0,500.0,0.0,0.0007933953994163,1.0,2.0,1.9392091648189207,0.0015385596298733,0.0,False
0,IND470117AAA,Khurai_Talaiya_D (Madhya Pradesh),6,1,3.0,2.0,0.16666666666666666,0.01294665976178146,0.0,500.0,0.0,1.981506991549269e-06,1.0,1.0,1.9392091648189207,3.842556518165112e-06,0.0,False
0,IND473001AAA,Guna_HnumnDPP_D (Madhya Pradesh),11,1,10.0,2.0,0.09090909090909091,0.01294665976178146,0.0,500.0,0.0,3.963013983098538e-07,1.0,1.0,1.6904315196998123,6.699203750040869e-07,1.0,False
0,IND477001AAA,Bhind_BhrolDPP_D (Madhya Pradesh),1,1,6.0,0.0,1.0,0.01294665976178146,1.0,500.0,500.0,0.0001971599456591,1.0,1.0,1.9392091648189207,0.0003823343735574,1.0,False
0,IND480001AAA,Chhindwara_NagpurRd_D (Madhya Pradesh),12,1,8.0,0.0,0.08333333333333333,0.01294665976178146,0.0,500.0,0.0,0.0001971599456591,2.0,2.0,1.7524328652377434,0.0003455095684815,0.6666666666666666,False
0,IND480334AAA,Pandhurna_Mataward_D (Madhya Pradesh),21,1,21.0,7.0,0.047619047619047616,0.01294665976178146,0.0,500.0,0.0,7.926027966197076e-07,1.0,1.0,2.1893939393939394,1.735319759265875e-06,0.0,False
0,IND482002AAA,Jabalpur (Madhya Pradesh),1,1,4.0,4.0,1.0,0.01294665976178146,1.0,500.0,500.0,0.0,1.0,0.0,2.1538461538461537,0.0,0.0,False
