source_center,destination_center,route_type,overall_median_factor,total_trips,median_osrm_dist,median_osrm_time,pct_delayed
IND754142AAA,IND754211AAA,FTL,2.9696296296296296,2,37.515950000000004,26.0,1.0
IND754160AAA,IND754142AAA,FTL,2.0,1,30.898,28.0,1.0
IND754202AAA,IND751002AAB,FTL,3.2580645161290325,1,38.6596,31.0,1.0
IND754211AAA,IND754202AAA,FTL,2.606060606060606,1,36.1261,33.0,1.0
IND756019AAA,IND756032AAA,FTL,1.5277777777777777,1,51.325300000000006,36.0,1.0
IND756019AAA,IND757001AAA,FTL,2.608695652173913,1,65.5301,46.0,1.0
IND756019AAA,IND757025AAA,FTL,2.216666666666667,8,27.3447,20.0,1.0
IND756019AAA,IND757041AAA,FTL,1.140625,1,61.327,64.0,0.0
IND756029AAA,IND712311AAA,FTL,1.8026315789473684,1,211.2056,152.0,1.0
IND756032AAA,IND712311AAA,FTL,2.375,9,189.0949,137.0,1.0
IND756100AAC,IND756045AAB,FTL,1.162790697674419,1,42.6292,43.0,0.0
IND756100AAC,IND757037AAA,FTL,1.6638655462184877,1,165.5648,119.0,1.0
IND756100AAC,IND758001AAA,FTL,2.4504270186335404,4,157.98575,114.5,1.0
IND756100AAC,IND758034AAA,FTL,2.298136645962733,13,222.8727,161.0,1.0
IND757001AAA,IND757041AAA,FTL,1.9199363732767762,2,46.4456,43.5,1.0
IND757024AAA,IND756019AAA,FTL,2.677419354838709,1,82.7979,62.0,1.0
IND757025AAA,IND757001AAA,FTL,2.088888888888889,6,25.09635,17.0,1.0
IND757037AAA,IND756100AAC,FTL,2.7831099381901523,12,167.1052,120.0,1.0
IND757037AAA,IND758001AAA,FTL,1.880952380952381,1,53.2173,42.0,1.0
IND757041AAA,IND756019AAA,FTL,1.5959183673469388,4,44.65875,49.5,1.0
IND757041AAA,IND757001AAA,FTL,1.761904761904762,1,44.9652,42.0,1.0
IND758001AAA,IND757037AAA,FTL,2.0,3,54.2271,43.0,1.0
IND758001AAA,IND758035AAA,FTL,2.076923076923077,3,72.2535,52.0,1.0
IND758034AAA,IND756100AAC,FTL,2.0552147239263805,1,224.601,163.0,1.0
IND758034AAA,IND757037AAA,FTL,2.05,2,118.57985,90.0,1.0
IND758034AAA,IND758001AAA,FTL,2.127659574468085,1,64.2655,47.0,1.0
IND758035AAA,IND758001AAA,FTL,1.7142857142857142,1,68.1101,49.0,1.0
IND759122AAC,IND767017AAA,Carting,1.7466666666666666,1,183.6755,150.0,1.0
IND760003AAB,IND754022AAA,FTL,2.76,1,104.374,75.0,1.0
IND760003AAB,IND761020AAA,FTL,2.5,1,20.2236,14.0,1.0
IND761200AAA,IND532001AAB,FTL,2.144230769230769,12,71.6129,50.0,1.0
IND762001AAA,IND759122AAC,Carting,3.6782608695652175,1,135.1682,115.0,1.0
IND764001AAC,IND764059AAA,Carting,2.533333333333333,7,44.0106,31.0,1.0
IND764020AAC,IND764001AAC,Carting,2.25,1,17.1324,12.0,1.0
IND764059AAA,IND764071AAB,Carting,1.8888888888888888,3,12.7983,9.0,1.0
IND764071AAB,IND530012AAA,Carting,7.483768328772001,2,293.55954999999994,212.0,1.0
IND764071AAB,IND764073AAA,Carting,1.6950757575757576,2,46.8806,32.5,1.0
IND767001AAA,IND762001AAA,Carting,2.2,1,169.7732,120.0,1.0
IND767001AAA,IND767017AAA,FTL,1.8571428571428568,3,49.2466,35.0,1.0
IND767017AAA,IND767001AAA,Carting,2.4285714285714284,1,49.4966,35.0,1.0
IND767017AAA,IND768004AAD,FTL,2.107189224277832,2,87.1403,78.5,1.0
IND768004AAD,IND768028AAA,FTL,2.813793103448276,2,43.97515,32.0,1.0
IND768004AAD,IND768028AAB,FTL,2.53125,1,44.0923,32.0,1.0
IND768028AAA,IND767001AAA,FTL,0.8456375838926175,1,159.1798,149.0,0.0
IND768028AAB,IND767001AAA,FTL,0.9802631578947368,1,162.7031,152.0,0.0
IND768201AAA,IND770001AAA,FTL,4.333333333333333,1,32.3288,30.0,1.0
IND768216AAA,IND770001AAA,FTL,2.2058823529411766,5,39.775,35.0,1.0
IND770001AAA,IND770017AAB,FTL,1.5530142781597038,6,65.24605,62.0,1.0
IND781001AAA,IND781018AAB,Carting,2.4204204204204203,10,28.35435,37.0,0.8
IND781003AAA,IND781018AAB,Carting,3.108108108108108,3,28.2131,37.0,1.0
IND781005AAA,IND781018AAB,Carting,1.3333333333333333,10,35.461650000000006,36.0,0.7
IND781014AAA,IND781102AAA,Carting,2.3153594771241828,4,22.766849999999998,17.5,1.0
IND781014AAA,IND781124AAA,Carting,2.215217391304348,8,33.03685,23.0,1.0
IND781018AAB,IND110037AAM,FTL,2.5298563869992443,17,1807.9374,1323.0,1.0
IND781018AAB,IND712311AAA,FTL,2.9587669623943453,6,954.9990499999999,689.5,1.0
IND781018AAB,IND781003AAA,Carting,1.951219512195122,7,32.715,41.0,0.5714285714285714
IND781018AAB,IND781005AAA,Carting,1.439939024390244,6,39.575450000000004,40.5,0.5
IND781018AAB,IND781022AAA,Carting,1.0555555555555556,9,38.74,37.0,0.3333333333333333
IND781018AAB,IND781102AAA,Carting,1.3076923076923077,1,42.9364,39.0,1.0
IND781018AAB,IND781354AAA,FTL,1.7037037037037037,8,64.85095,54.0,1.0
IND781018AAB,IND784001AAA,FTL,2.162991346053592,4,177.5864,138.5,1.0
IND781018AAB,IND784125AAA,FTL,1.7153846153846155,4,80.40955,65.0,1.0
IND781018AAB,IND784168AAB,FTL,2.28125,1,299.235,224.0,1.0
IND781018AAB,IND785001AAA,FTL,2.2180984933510186,2,331.44264999999996,242.5,1.0
IND781018AAB,IND785612AAB,FTL,2.5566878139043085,2,263.75815,194.5,1.0
IND781018AAB,IND785621AAA,FTL,1.943722943722944,1,312.81690000000003,231.0,1.0
IND781018AAB,IND788026AAC,FTL,2.7214859437751002,12,341.1541,249.0,1.0
IND781018AAB,IND793001AAA,FTL,2.0251020408163267,10,126.4936,99.5,1.0
IND781022AAA,IND781018AAB,Carting,0.9825367647058824,12,35.736149999999995,34.0,0.3333333333333333
IND781102AAA,IND781018AAB,Carting,4.345588235294118,2,38.87455,35.0,1.0
IND781124AAA,IND781018AAB,Carting,4.77671370967742,6,32.38275,30.5,1.0
IND781335AAA,IND000000AET,FTL,1.8025490196078433,4,69.3818,51.0,1.0
IND781354AAA,IND781335AAA,FTL,3.133333333333333,2,19.553350000000002,15.0,1.0
IND783129AAA,IND794101AAA,FTL,2.0194174757281558,1,127.8196,103.0,1.0
IND783301AAA,IND783348AAA,FTL,1.9090909090909087,11,43.2133,33.0,1.0
IND783348AAA,IND783129AAA,FTL,1.8764044943820224,10,101.53845,89.0,1.0
IND783370AAB,IND783301AAA,FTL,2.127659574468085,2,66.3479,47.0,1.0
IND783370AAC,IND783301AAA,FTL,2.65625,8,67.64439999999999,48.0,1.0
IND784001AAA,IND784101AAA,Carting,7.125,1,21.655,16.0,1.0
IND784001AAA,IND784168AAB,FTL,2.053763440860215,1,131.0965,93.0,1.0
IND784001AAA,IND790114AAA,Carting,2.862745098039216,1,59.5592,51.0,1.0
IND784001AAA,IND791111AAC,FTL,2.394957983193277,3,167.8739,119.0,1.0
IND784101AAA,IND790114AAA,Carting,1.28125,1,35.4602,32.0,1.0
IND784110AAA,IND781018AAB,FTL,3.31858407079646,1,141.71679999999998,113.0,1.0
IND784110AAA,IND784001AAA,FTL,2.8600000000000003,2,35.439499999999995,25.0,1.0
IND784125AAA,IND784110AAA,FTL,2.583333333333333,3,62.4792,49.0,1.0
IND784168AAB,IND784176AAA,FTL,2.5272938443670148,6,58.5142,41.0,1.0
IND784168AAB,IND791111AAC,FTL,3.4400000000000004,2,36.046549999999996,25.0,1.0
IND784176AAA,IND781018AAB,FTL,2.337814610190301,4,236.67995,180.0,1.0
IND785001AAA,IND785112AAC,Carting,2.111111111111111,3,27.002,19.0,1.0
IND785001AAA,IND785682AAA,FTL,2.023809523809524,11,62.6307,46.0,1.0
IND785001AAA,IND798601AAA,Carting,4.135135135135135,1,103.5959,74.0,1.0
IND785112AAC,IND785001AAA,Carting,15.085526315789474,2,28.3002,19.5,1.0
IND785112AAC,IND785634AAA,Carting,3.2195402298850575,2,40.69029999999999,29.5,1.0
IND785612AAB,IND781018AAB,FTL,2.144578313253012,1,235.463,166.0,1.0
IND785612AAB,IND785621AAA,FTL,1.6944444444444444,1,48.7818,36.0,1.0
IND785621AAA,IND785001AAA,FTL,1.5909090909090908,3,49.2488,44.0,1.0
IND785634AAA,IND785001AAA,Carting,31.2,3,19.7611,16.0,1.0
IND785675AAA,IND785612AAB,FTL,2.190082644628099,1,172.4213,121.0,1.0
IND785682AAA,IND785690AAB,Carting,3.494652406417112,2,46.04545,33.5,1.0
IND785682AAA,IND786001AAB,FTL,2.117931547619048,10,88.27799999999999,63.0,1.0
IND785690AAB,IND785682AAA,Carting,4.188235294117647,16,46.062200000000004,33.0,1.0
IND786001AAB,IND785675AAA,FTL,3.2142857142857144,3,40.2528,28.0,1.0
IND786001AAB,IND786125AAA,Carting,2.2758620689655173,1,41.6915,29.0,1.0
IND786001AAB,IND786171AAA,Carting,3.1666666666666665,13,71.246,50.0,1.0
IND786001AAB,IND786184AAA,Carting,2.076923076923077,10,20.007550000000002,13.5,1.0
IND786001AAB,IND786190AAA,Carting,1.8837209302325584,1,62.2556,43.0,1.0
IND786001AAB,IND786602AAA,Carting,1.5294117647058822,13,36.9082,35.0,1.0
IND786001AAB,IND792103AAB,Carting,2.259259259259259,1,112.6654,81.0,1.0
IND786125AAA,IND786190AAA,Carting,3.0625,7,23.5942,16.0,1.0
IND786171AAA,IND786181AAC,Carting,2.4444444444444446,11,13.3468,9.0,1.0
IND786181AAC,IND786001AAB,Carting,3.2333333333333334,14,84.9711,60.0,1.0
IND786181AAC,IND792120AAB,Carting,5.0625,9,48.081900000000005,33.0,1.0
IND786181AAC,IND792121AAB,Carting,3.333333333333333,11,42.2057,29.0,1.0
IND786184AAA,IND786125AAA,Carting,2.7333333333333334,5,21.1488,15.0,1.0
IND786184AAA,IND786190AAA,Carting,1.9464285714285714,2,38.96300000000001,27.0,1.0
IND786190AAA,IND786001AAB,Carting,2.452380952380953,1,59.6186,42.0,1.0
IND786190AAA,IND792103AAB,Carting,2.1052631578947367,9,49.073,36.0,1.0
IND787001AAA,IND787057AAA,FTL,2.7429787234042555,8,66.50375,47.0,1.0
IND787057AAA,IND787059AAB,FTL,2.12,10,27.167650000000002,24.5,1.0
IND787059AAB,IND791102AAA,FTL,2.718309859154929,1,98.5959,71.0,1.0
IND788026AAC,IND781018AAB,FTL,2.3980801253795674,18,337.37215000000003,245.0,1.0
IND788026AAC,IND788121AAA,FTL,4.023809523809524,2,29.318,21.0,1.0
IND788026AAC,IND788151AAA,FTL,2.5454545454545454,13,29.7473,22.0,1.0
IND788026AAC,IND799250AAA,FTL,4.2,1,112.4945,80.0,1.0
IND788121AAA,IND796081AAA,FTL,3.5,3,71.14580000000001,50.0,1.0
IND788151AAA,IND788713AAA,FTL,2.6901270772238517,12,46.4666,32.5,1.0
IND788151AAA,IND788806AAA,FTL,2.611111111111111,1,25.9829,18.0,1.0
IND788713AAA,IND788026AAC,FTL,12.033333333333331,1,43.217,30.0,1.0
IND788713AAA,IND788806AAA,FTL,2.9230769230769234,10,19.651049999999998,13.0,1.0
IND788806AAA,IND788026AAC,FTL,3.75,9,23.4921,16.0,1.0
IND788806AAA,IND788713AAA,FTL,4.230769230769231,1,19.7019,13.0,1.0
IND790001AAB,IND784001AAA,Carting,7.05,1,153.8969,120.0,1.0
IND791102AAA,IND784168AAB,FTL,2.8217821782178216,1,285.3696,202.0,1.0
IND791109AAA,IND787001AAA,FTL,3.575757575757576,1,46.8909,33.0,1.0
IND791110AAA,IND787001AAA,FTL,3.5294117647058822,1,48.9821,34.0,1.0
IND791125AAB,IND791102AAA,FTL,1.9503858024691358,4,109.68465,80.5,1.0
IND792001AAA,IND786001AAB,Carting,2.4473684210526314,1,152.7519,114.0,1.0
IND792001AAA,IND792110AAA,Carting,1.5697674418604652,2,61.847449999999995,43.0,1.0
IND792103AAB,IND792001AAA,Carting,0.6808510638297872,11,130.8647,94.0,0.0
IND792110AAA,IND786001AAB,Carting,2.505098039215686,2,143.4434,101.0,1.0
IND792120AAB,IND786181AAC,Carting,3.088235294117647,3,48.7453,34.0,1.0
IND792121AAB,IND786181AAC,Carting,28.90322580645161,11,42.0052,29.0,1.0
IND792130AAB,IND786001AAB,Carting,2.882427401340283,10,105.39545000000001,84.5,1.0
IND793001AAA,IND781018AAB,FTL,4.610526315789474,1,123.7875,95.0,1.0
IND793001AAA,IND793150AAA,FTL,2.3171497584541063,2,64.71585,45.5,1.0
IND793150AAA,IND781018AAB,FTL,1.956204379562044,1,182.8514,137.0,1.0
IND794101AAA,IND781018AAB,FTL,2.408805031446541,9,207.3622,159.0,1.0
IND796009AAA,IND796321AAB,FTL,4.950381679389313,4,186.14965,131.0,1.0
IND796081AAA,IND788026AAC,FTL,2.638888888888889,1,102.1034,72.0,1.0
IND796321AAB,IND796009AAA,FTL,4.046875,3,185.792,131.0,1.0
IND798601AAA,IND785001AAA,Carting,3.9210526315789473,5,105.1853,76.0,1.0
IND799250AAA,IND799008AAA,FTL,2.725806451612903,1,171.3245,124.0,1.0
IND801103AAA,IND802301AAA,FTL,2.6666666666666665,11,22.882900000000003,16.0,1.0
IND802101AAA,IND802119AAA,FTL,2.7916666666666665,14,18.3401,13.0,1.0
IND802101AAA,IND802158AAB,FTL,2.76,1,70.8523,50.0,1.0
IND802119AAA,IND802158AAB,FTL,1.8513513513513513,16,51.8343,37.0,1.0
IND802158AAB,IND821115AAB,FTL,2.408450704225352,11,86.5783,71.0,1.0
IND802212AAA,IND821115AAB,FTL,23.73809523809524,7,44.7679,41.0,1.0
IND802213AAB,IND802212AAA,FTL,3.5,5,19.7494,17.0,1.0
IND802301AAA,IND804401AAA,FTL,2.333091436865022,10,70.21005,52.5,1.0
IND803101AAA,IND805110AAD,FTL,2.260869565217391,9,32.2741,23.0,1.0
IND803116AAA,IND803108AAB,FTL,2.2285714285714286,13,40.590900000000005,33.0,1.0
IND803213AAA,IND811105AAA,FTL,1.8043478260869563,3,52.7775,46.0,1.0
IND804420AAA,IND803101AAA,FTL,2.8421052631578947,11,55.2679,39.0,1.0
IND804452AAA,IND804420AAA,FTL,2.962121212121212,6,16.881999999999998,11.5,1.0
IND805110AAD,IND803116AAA,FTL,2.333333333333333,9,24.829,21.0,1.0
IND811105AAA,IND803212AAB,FTL,2.7136479591836737,2,66.1587,48.5,1.0
IND811201AAB,IND811213AAA,FTL,2.134615384615385,2,34.20975,26.0,1.0
IND811201AAB,IND813213AAA,FTL,4.46,2,33.0285,25.0,1.0
IND811213AAA,IND811201AAB,FTL,2.5,1,34.1936,26.0,1.0
IND811213AAA,IND813213AAA,FTL,1.6139162561576355,2,39.1146,28.5,1.0
IND811307AAA,IND811201AAB,FTL,2.0172413793103448,1,80.3155,58.0,1.0
IND811307AAA,IND811213AAA,FTL,1.96875,1,45.7663,32.0,1.0
IND811399AAA,IND110044AAB,Carting,3.138095238095238,40,13.8169,16.0,1.0
IND811399AAA,IND209304AAA,FTL,1.6361138522861398,10,432.65895,322.0,1.0
IND812002AAA,IND813203AAA,FTL,3.890316205533597,18,32.054950000000005,23.0,1.0
IND813102AAA,IND812002AAA,FTL,2.025,17,43.492,40.0,1.0
IND813102AAA,IND813203AAA,FTL,3.741935483870968,1,74.7621,62.0,1.0
IND814101AAB,IND816107AAA,FTL,1.5232558139534884,11,88.8902,86.0,1.0
IND814112AAA,IND814133AAA,FTL,2.273652882205514,2,79.6487,56.5,1.0
IND814112AAA,IND814133AAB,FTL,2.4,7,78.8509,55.0,1.0
IND814133AAA,IND816109AAA,FTL,2.4375,1,89.8315,64.0,1.0
IND814133AAB,IND816109AAA,FTL,2.4375,13,90.0153,64.0,1.0
IND815301AAA,IND814112AAA,FTL,1.9830508474576272,1,65.2192,59.0,1.0
IND815301AAA,IND814133AAB,FTL,2.3025112443778113,4,144.8447,115.0,1.0
IND815301AAA,IND815353AAA,FTL,2.1142857142857143,3,48.8533,35.0,1.0
IND815351AAA,IND814101AAB,FTL,1.0670103092783505,12,80.28614999999999,97.0,0.16666666666666666
IND815353AAA,IND814112AAA,FTL,1.2564102564102564,2,38.960300000000004,39.0,1.0
IND815353AAA,IND814133AAB,FTL,1.8772495755517826,8,116.3175,93.0,1.0
IND815353AAA,IND826004AAA,FTL,1.5529411764705885,1,104.0805,85.0,1.0
IND816107AAA,IND826004AAA,FTL,1.9744897959183676,8,278.2733,196.0,1.0
IND816109AAA,IND826004AAA,FTL,1.8813469927769435,10,300.7029,236.0,1.0
IND821109AAA,IND802213AAB,FTL,5.125,11,45.2398,32.0,1.0
IND821115AAB,IND000000ACB,FTL,2.0834621329211744,7,870.3398000000001,647.0,1.0
IND821115AAB,IND209304AAA,FTL,1.9460921177587847,12,457.1472,325.0,1.0
IND821115AAB,IND802101AAA,FTL,2.215675675675676,6,84.54055,76.0,1.0
IND821115AAB,IND821109AAA,FTL,2.3,6,52.990750000000006,40.0,1.0
IND821115AAB,IND824101AAA,FTL,2.0,1,39.4573,29.0,1.0
IND821307AAA,IND824101AAA,FTL,2.0,7,28.9448,20.0,1.0
IND824101AAA,IND821115AAB,FTL,1.9285714285714288,7,38.8826,29.0,1.0
IND824101AAA,IND821307AAA,FTL,1.8903162055335967,4,32.116,22.0,1.0
IND825102AAA,IND827013AAA,Carting,2.12,1,31.5636,25.0,1.0
IND825102AAA,IND827013AAA,FTL,2.0576923076923075,2,32.3568,26.0,1.0
IND825301AAA,IND825409AAA,FTL,2.667582417582418,14,58.41405,41.0,1.0
IND825409AAA,IND000000ACB,FTL,1.9372153349621453,14,1050.3371000000002,772.0,1.0
IND826001AAC,IND828111AAA,Carting,2.4444444444444446,1,10.2659,9.0,1.0
IND826004AAA,IND209304AAA,FTL,1.743006993006993,3,796.3543000000001,572.0,1.0
IND826004AAA,IND814112AAA,FTL,1.674721046556368,4,130.34235,115.0,1.0
IND826004AAA,IND815301AAA,FTL,1.963636363636364,5,63.5423,55.0,1.0
IND826004AAA,IND815351AAA,FTL,3.388888888888889,11,53.6747,38.0,1.0
IND826004AAA,IND815353AAA,FTL,1.7992801771871538,4,104.40469999999999,85.0,1.0
IND826004AAA,IND821115AAB,FTL,1.5313725490196077,4,343.477,254.5,1.0
IND826004AAA,IND828111AAA,Carting,2.409090909090909,2,12.9474,11.0,1.0
IND826004AAA,IND828205AAA,Carting,2.95,1,28.4319,20.0,1.0
IND826004AAA,IND828401AAB,Carting,0.95,3,36.5092,40.0,0.0
IND827013AAA,IND829121AAA,Carting,2.189655172413793,2,39.15435,28.0,1.0
IND827013AAA,IND829121AAA,FTL,1.8,3,35.711,25.0,1.0
IND828111AAA,IND826004AAA,Carting,9.25,9,13.8589,12.0,1.0
IND828401AAB,IND826004AAA,Carting,2.857142857142857,7,29.7511,22.0,1.0
IND829121AAA,IND834002AAB,Carting,7.087301587301587,8,85.52250000000001,62.0,1.0
IND829121AAA,IND834002AAB,FTL,7.409836065573771,3,84.4585,61.0,1.0
IND829122AAA,IND825301AAA,FTL,2.0135135135135136,14,48.9122,37.0,1.0
IND832109AAB,IND834002AAB,FTL,2.505813953488372,22,120.09115,87.0,1.0
IND834002AAB,IND000000ACB,FTL,1.960093896713615,10,1162.42705,852.5,1.0
IND834002AAB,IND781018AAB,FTL,2.9806949806949805,1,1080.3713,777.0,1.0
IND834002AAB,IND825102AAA,Carting,2.688888888888889,1,120.4119,90.0,1.0
IND834002AAB,IND825102AAA,FTL,3.417582417582418,2,121.304,91.0,1.0
IND834002AAB,IND826004AAA,Carting,2.4206349206349205,21,168.6713,126.0,1.0
IND834002AAB,IND827013AAA,Carting,4.333333333333333,17,123.3016,89.0,1.0
IND834002AAB,IND829122AAA,FTL,2.390625,14,43.87755,32.0,1.0
IND834002AAB,IND832109AAB,FTL,2.339080459770115,14,119.87020000000001,87.0,1.0
IND841101AAA,IND841207AAB,FTL,2.611111111111111,3,22.268,15.0,1.0
IND841226AAB,IND841428AAA,Carting,2.333333333333333,1,33.174800000000005,24.0,1.0
IND841226AAB,IND841428AAA,FTL,2.772727272727273,1,31.2457,22.0,1.0
IND841301AAC,IND841226AAB,Carting,2.0,1,65.8993,48.0,1.0
IND841405AAA,IND841301AAC,Carting,2.45945945945946,1,101.5664,74.0,1.0
IND841424AAA,IND841226AAB,FTL,2.3488372093023258,3,62.9374,44.0,1.0
IND841424AAA,IND841428AAA,FTL,3.5727882327492972,6,97.31190000000001,69.0,1.0
IND842001AAA,IND843105AAB,FTL,3.0,20,23.5191,16.0,1.0
IND842001AAA,IND843109AAB,Carting,3.4,15,14.6382,10.0,1.0
IND842001AAA,IND843126AAA,Carting,3.0,3,26.2572,18.0,1.0
IND842001AAA,IND843301AAA,FTL,3.7178538390379283,6,63.251599999999996,46.5,1.0
IND842001AAA,IND843320AAA,FTL,6.521739130434782,1,65.86930000000001,46.0,1.0
IND842001AAA,IND843329AAB,FTL,1.3793103448275863,13,70.3882,58.0,0.9230769230769231
IND842001AAA,IND845401AAA,FTL,2.157786885245902,4,84.66895,60.5,1.0
IND842001AAA,IND845412AAB,FTL,2.264705882352941,15,49.3673,34.0,1.0
IND842001AAA,IND845418AAB,FTL,1.84375,12,101.48635,80.0,1.0
IND842001AAA,IND845438AAA,FTL,2.4782608695652173,5,130.1843,92.0,1.0
IND842001AAA,IND846004AAA,FTL,2.1900000000000004,22,68.32205,50.0,1.0
IND842001AAA,IND847212AAA,FTL,2.191780821917808,22,98.31475,73.0,1.0
IND842001AAA,IND848101AAA,FTL,3.891891891891892,1,52.4093,37.0,1.0
IND842001AAA,IND848114AAA,FTL,2.2270408163265305,20,69.05475,48.0,1.0
IND842001AAA,IND854326AAB,FTL,1.9019607843137252,19,288.6933,204.0,1.0
IND842003AAB,IND480661AAA,FTL,1.942286036036036,2,156.1569,111.5,1.0
IND842003AAB,IND480886AAA,FTL,2.257575757575758,8,93.5346,66.5,1.0
IND842003AAB,IND482002AAA,Carting,23.1875,4,10.4497,8.0,1.0
IND842003AAB,IND483225AAA,FTL,2.863636363636364,3,34.909699999999994,24.0,1.0
IND842003AAB,IND483501AAA,FTL,2.6379310344827585,11,80.4201,58.0,1.0
IND842003AAB,IND484661AAE,FTL,1.824074074074074,2,149.04500000000002,108.0,1.0
IND842003AAB,IND487001AAA,FTL,1.9743547591648858,2,93.365,78.0,1.0
IND842003AAB,IND487001AAB,FTL,1.818181818181818,5,93.7912,79.0,1.0
IND843105AAB,IND848101AAA,FTL,2.025,20,28.0176,20.0,1.0
IND843109AAB,IND842001AAA,Carting,2.65,2,14.592749999999999,10.0,1.0
IND843109AAB,IND843126AAA,Carting,1.0692640692640691,10,45.5129,43.0,0.3
IND843126AAA,IND842001AAA,Carting,2.5,11,24.9355,17.0,1.0
IND843126AAA,IND843109AAB,Carting,2.134615384615384,2,37.3762,26.0,1.0
IND843301AAA,IND843320AAA,FTL,2.6,20,28.1768,25.0,1.0
IND843320AAA,IND847223AAA,FTL,2.425,8,23.4075,20.0,1.0
IND843329AAB,IND843301AAA,FTL,2.789473684210526,13,26.5904,19.0,1.0
IND844101AAB,IND841207AAB,FTL,2.611111111111111,1,23.8946,18.0,1.0
IND844505AAB,IND842001AAA,FTL,11.778846153846153,14,73.67435,52.0,1.0
IND845305AAA,IND842001AAA,FTL,5.838541666666666,20,136.0401,96.0,1.0
IND845401AAA,IND845305AAA,FTL,2.563492063492064,22,48.71155,35.0,1.0
IND845412AAB,IND845401AAA,FTL,1.851851851851852,15,36.4615,26.0,0.8666666666666667
IND845418AAB,IND842001AAA,FTL,2.9851778656126484,2,84.1148,67.5,1.0
IND845418AAB,IND845438AAA,FTL,2.1228070175438596,12,72.46015,57.0,1.0
IND845438AAA,IND845455AAB,FTL,1.8064516129032255,15,38.3778,32.0,1.0
IND845455AAB,IND842001AAA,FTL,2.312,17,169.8487,125.0,1.0
IND845455AAB,IND845418AAB,FTL,2.217391304347826,3,113.3441,92.0,1.0
IND846004AAA,IND847103AAA,FTL,1.7916666666666667,21,26.1799,24.0,1.0
IND846004AAA,IND847404AAB,FTL,4.466666666666667,1,37.7671,30.0,1.0
IND847103AAA,IND847404AAB,FTL,2.0,19,33.2702,33.0,1.0
IND847212AAA,IND847226AAA,FTL,1.8148148148148149,21,36.8838,27.0,1.0
IND847223AAA,IND842001AAA,FTL,10.296875,15,85.8712,65.0,1.0
IND847226AAA,IND842001AAA,FTL,8.976190476190476,21,118.7312,84.0,1.0
IND847404AAB,IND842001AAA,FTL,8.433677098150781,18,107.82525,76.0,1.0
IND848101AAA,IND844505AAB,FTL,3.301169590643275,16,25.9874,18.0,1.0
IND848114AAA,IND848210AAA,FTL,1.72,21,23.5275,24.0,1.0
IND848210AAA,IND842001AAA,FTL,4.088235294117647,3,83.91839999999999,69.0,1.0
IND848210AAA,IND851127AAA,FTL,1.9038461538461537,16,28.97905,26.0,1.0
IND851127AAA,IND842001AAA,FTL,4.333333333333333,16,130.74255,96.0,1.0
IND851127AAA,IND851112AAB,FTL,2.269230769230769,4,32.1446,26.0,1.0
IND852111AAA,IND852118AAA,FTL,2.057142857142857,1,49.0642,35.0,1.0
IND852111AAA,IND854311AAA,FTL,2.8461538461538463,1,74.12110000000001,52.0,1.0
IND852111AAA,IND854326AAB,FTL,4.084337349397591,17,117.4359,83.0,1.0
IND852113AAA,IND852139AAB,FTL,2.7916666666666665,19,35.2712,24.0,1.0
IND852113AAA,IND852201AAA,FTL,3.941176470588236,1,22.5405,17.0,1.0
IND852118A1B,IND854326AAB,FTL,3.0588235294117645,1,72.37660000000001,51.0,1.0
IND852118AAA,IND852111AAA,FTL,3.7,1,42.0784,30.0,1.0
IND852118AAA,IND854326AAB,FTL,2.4705882352941178,1,72.32,51.0,1.0
IND852131AAA,IND852139AAB,FTL,3.380952380952381,1,29.7371,21.0,1.0
IND852131AAA,IND852201AAA,FTL,2.8181818181818183,8,36.0287,33.0,1.0
IND852139AAB,IND854326AAB,FTL,3.171052631578948,21,106.6365,75.0,1.0
IND852201AAA,IND852113AAA,FTL,3.75,17,22.6556,17.0,1.0
IND852201AAA,IND852131AAA,FTL,2.375,1,34.7827,32.0,1.0
IND852201AAA,IND854326AAB,FTL,5.6125,1,109.2664,80.0,1.0
IND853204AAA,IND851204AAA,FTL,2.0434782608695654,11,65.2145,46.0,1.0
IND854105AAA,IND853204AAA,FTL,2.4876923076923076,2,72.029,51.0,1.0
IND854105AAB,IND851204AAA,FTL,2.3917693169092944,4,135.0675,95.0,1.0
IND854105AAB,IND853204AAA,FTL,3.020408163265306,5,70.35510000000001,49.0,1.0
IND854311AAA,IND852118A1B,FTL,3.4166666666666665,3,30.7923,24.0,1.0
IND854311AAA,IND854326AAB,FTL,6.34375,1,45.026,32.0,1.0
IND854311AAA,IND854334AAA,FTL,1.9941520467836258,6,25.2532,19.0,1.0
IND854326AAB,IND000000ACB,FTL,2.1855343803149268,18,1269.7084,930.0,1.0
IND854326AAB,IND852113AAA,FTL,3.074626865671642,1,92.8987,67.0,1.0
IND854326AAB,IND852131AAA,FTL,2.184938409854423,10,134.6935,95.0,1.0
IND854326AAB,IND852201AAA,FTL,3.987804878048781,6,113.86779999999999,82.0,1.0
IND854326AAB,IND854105AAA,FTL,4.854166666666666,2,24.7521,17.0,1.0
IND854326AAB,IND854105AAB,FTL,2.65,11,29.4944,20.0,1.0
IND854326AAB,IND854311AAA,FTL,1.7,21,43.149,30.0,1.0
IND854326AAB,IND854334AAA,FTL,3.5625,1,67.3785,48.0,1.0
IND854334AAA,IND854335AAA,FTL,1.3459051724137931,2,36.50075,30.5,1.0
